event_id,track_id,spotify_track_id,spotify_artist,spotify_title,interaction_type,signal_source,seed_rank,interaction_count,preference_weight,effective_weight,lead_genre,top_tag,numeric_feature_coverage,lastfm_status
ds001_seed_000130,7s9HbLG6ol1RTlLv,2AiUFAeAsSR9lcpGxdc2Sj,4 Non Blondes,Spaceman,history,ds001_seed_table,130,25,2.5,2.5,rock,rock,1,not_applicable_ds001
ds001_seed_000131,7wOljwtrC5BiovLj,3iA4foXIFpekwHyma7pRs1,Men at Work,Overkill,history,ds001_seed_table,131,25,2.5,2.5,new wave,80s,1,not_applicable_ds001
ds001_seed_000132,82oFffiSwWLgg1Kp,6WkJ2OK163XXS2oARUC9JM,Aaron Smith,Dancin,history,ds001_seed_table,132,10,1.0,1.0,house,house,1,not_applicable_ds001
ds001_seed_000133,84XQ4Sjt2rbfBrEt,0SiywuOBRcynK0uKGWdCnn,Lady Gaga,Bad Romance,history,ds001_seed_table,133,10,1.0,1.0,pop,pop,1,not_applicable_ds001
ds001_seed_000134,8IGLn4ukOQRcid7O,3Jy0dWV5AnnfyTvHK6UWof,Art Garfunkel,Bright Eyes,history,ds001_seed_table,134,50,5.0,5.0,folk,folk,1,not_applicable_ds001
ds001_seed_000135,8Ky7gD0ltCLDG7kH,68VCCqeujyd3SqmYAWB0lZ,The Jones Girls,Nights Over Egypt,history,ds001_seed_table,135,10,1.0,1.0,soul,soul,1,not_applicable_ds001
ds001_seed_000136,8L0NYoham5YHm3XF,52ojopYMUzeNcudsoz7O9D,Tame Impala,"New Person, Same Old Mistakes",history,ds001_seed_table,136,25,2.5,2.5,psychedelic rock,psychedelic rock,1,not_applicable_ds001
ds001_seed_000137,8NRhUyNiiSYvRbjL,3Dy4REq8O09IlgiwuHQ3sk,ABBA,Waterloo,history,ds001_seed_table,137,10,1.0,1.0,pop,pop,1,not_applicable_ds001
ds001_seed_000138,8Ru0zKi4RmKM3UrW,2RsAajgo0g7bMCHxwH3Sk0,Nirvana,Come as You Are,history,ds001_seed_table,138,10,1.0,1.0,grunge,grunge,1,not_applicable_ds001
ds001_seed_000139,8UL9KpU6T0remjaB,1Cj2vqUwlJVG27gJrun92y,Disturbed,The Sound of Silence,history,ds001_seed_table,139,10,1.0,1.0,rock,cover,1,not_applicable_ds001
ds001_seed_000140,8UOUviqTPB72hSbQ,3BlS8PVpjxAcAkWdHlGOtY,Surf Curse,Forever Dumb,history,ds001_seed_table,140,10,1.0,1.0,lo-fi,lo-fi,1,not_applicable_ds001
ds001_seed_000141,8XHxMqZ0mQ4Xss0G,4e9hUiLsN4mx61ARosFi7p,Rush,The Spirit of Radio,history,ds001_seed_table,141,25,2.5,2.5,progressive rock,progressive rock,1,not_applicable_ds001
ds001_seed_000142,8foN1Ncj7EPgtWCa,2XHzzp1j4IfTNp1FTn7YFg,Lil' Wayne,Love Me,history,ds001_seed_table,142,25,2.5,2.5,rap,southern rap,1,not_applicable_ds001
ds001_seed_000143,8keAhBJumHlc8qe9,57Xjny5yNzAcsxnusKmAfA,The Strokes,Reptilia,history,ds001_seed_table,143,10,1.0,1.0,indie rock,indie rock,1,not_applicable_ds001
ds001_seed_000144,8lNPwRTNsL1VBbFj,6Up545NUflOiXo8cEraH49,Lauren Daigle,You Say,history,ds001_seed_table,144,10,1.0,1.0,gospel,gospel,1,not_applicable_ds001
ds001_seed_000145,8nG0vZiRQXrHbrQK,57BrRMwf9LrcmuOsyGilwr,Linkin Park,Crawling,history,ds001_seed_table,145,25,2.5,2.5,nu metal,nu metal,1,not_applicable_ds001
ds001_seed_000146,8xFD1UO8nr1qwOg6,34gCuhDGsG4bRPIf9bb02f,Ed Sheeran,Thinking Out Loud,history,ds001_seed_table,146,10,1.0,1.0,soul,soul,1,not_applicable_ds001
ds001_seed_000147,8xrJB9uhruYJUVAL,1nZzRJbFvCEct3uzu04ZoL,Katy Perry,Part of Me,history,ds001_seed_table,147,10,1.0,1.0,pop,pop,1,not_applicable_ds001
ds001_seed_000148,9CHzAeSHv9tWaIXW,3Ty7OTBNSigGEpeW2PqcsC,Portishead,Glory Box,history,ds001_seed_table,148,25,2.5,2.5,electronic,trip-hop,1,not_applicable_ds001
ds001_seed_000149,9CLTmq6Ps7WVseF2,1xsYj84j7hUDDnTTerGWlH,Aerosmith,Dream On,history,ds001_seed_table,149,10,1.0,1.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000150,9EOUvfzk6eOb8KBd,1oAwsWBovWRIp7qLMGPIet,Cigarettes After Sex,Apocalypse,history,ds001_seed_table,150,25,2.5,2.5,dream pop,fip,1,not_applicable_ds001
ds001_seed_000151,9I8RDzB6HPqkHKbP,35iCSlFxyiawRBUOtQAkeT,ABBA,Summer Night City,history,ds001_seed_table,151,10,1.0,1.0,pop,pop,1,not_applicable_ds001
ds001_seed_000152,9L3wVAnFmedjj6o9,33JMMgxQKL3zJsZeMNC3gR,Tame Impala,Nothing That Has Happened So Far Has Been Anything We Could Control,history,ds001_seed_table,152,10,1.0,1.0,psychedelic rock,psychedelic rock,1,not_applicable_ds001
ds001_seed_000153,9NjhYksb8jfyNHdI,44DCjBHfvn5s6ZfLHpKmBi,Timmy Trumpet,Freaks,history,ds001_seed_table,153,50,5.0,5.0,house,house,1,not_applicable_ds001
ds001_seed_000154,9PB0ewyDzJTklpIQ,0NNCkIadCP6VnV7LeGL1zx,Moby,Natural Blues,history,ds001_seed_table,154,10,1.0,1.0,electronic,electronic,1,not_applicable_ds001
ds001_seed_000155,9PUnKxg2n1co5JI1,6g4vHtdGqD5eEgpf7nKISk,Billy Joel,Don't Ask Me Why,history,ds001_seed_table,155,50,5.0,5.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000156,9RXfDd1AWl6hoJqk,3iZ5twPwvFeOUQA4Deu8tP,Fleetwood Mac,Albatross,history,ds001_seed_table,156,10,1.0,1.0,classic rock,instrumental,1,not_applicable_ds001
ds001_seed_000157,9SLEBErmisxSGi5T,22sS7JkzeVeq4vOPCB6Fbj,Hozier,Someone New,history,ds001_seed_table,157,10,1.0,1.0,soul,soul,1,not_applicable_ds001
ds001_seed_000158,9Vyh7gIzM5laPL1r,0wbnC9AUenxp613TYaJsGK,Migos,Narcos,history,ds001_seed_table,158,10,1.0,1.0,rap,hip-hop,1,not_applicable_ds001
ds001_seed_000159,9aTiCxkUOzUbQaIA,2m4qhLcXkiYHT4ttRRajop,4 Non Blondes,Dear Mr. President,history,ds001_seed_table,159,25,2.5,2.5,rock,rock,1,not_applicable_ds001
ds001_seed_000160,9an30Pot4mXST3p1,6PSKhwo0mVcOdjUOhVJd5p,Enrique Iglesias,Bailando - Spanish Version,history,ds001_seed_table,160,25,2.5,2.5,pop,pop,1,not_applicable_ds001
ds001_seed_000161,9dH6vQtoNRNDUO88,1kPBT8S2wJFNAyBMnGVZgL,Etta James,Tell Mama,history,ds001_seed_table,161,10,1.0,1.0,soul,soul,1,not_applicable_ds001
ds001_seed_000162,9fdbvjNodhEjD4ol,1vxw6aYJls2oq3gW0DujAo,Gnarls Barkley,Crazy,history,ds001_seed_table,162,25,2.5,2.5,soul,soul,1,not_applicable_ds001
ds001_seed_000163,9kJvMvpo89JhMqDo,1LD75COdR1n8jTIjommyS2,The Rolling Stones,As Tears Go By,history,ds001_seed_table,163,50,5.0,5.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000164,9rvoWUrdiqVQwBUB,6ztstiyZL6FXzh4aG46ZPD,"Earth, Wind & Fire",Boogie Wonderland,history,ds001_seed_table,164,50,5.0,5.0,disco,disco,1,not_applicable_ds001
ds001_seed_000165,9ziWMjkmNbJKtU8Y,1cCbsojaA6GIT7Y3zuMJ1q,Tame Impala,Nangs,history,ds001_seed_table,165,25,2.5,2.5,electronic,psychedelic,1,not_applicable_ds001
ds001_seed_000166,A1BXGdlTukDnWY9D,5FgRDNmY9nB35EpUp8IB7Y,Bob Marley & The Wailers,Natural Mystic,history,ds001_seed_table,166,20,2.0,2.0,reggae,reggae,1,not_applicable_ds001
ds001_seed_000167,A4AVCQCEZyieBjbf,4E6SMz8ioJ2jj8uQrULqWM,The Alan Parsons Project,The Turn Of A Friendly Card (Part One) - Part 1,history,ds001_seed_table,167,10,1.0,1.0,progressive rock,progressive rock radio,1,not_applicable_ds001
ds001_seed_000168,A7dnMsCi1D6vaWkk,6SmV1Oo24nCZBPzIYkL4HZ,Tame Impala,Alter Ego,history,ds001_seed_table,168,10,1.0,1.0,psychedelic rock,psychedelic,1,not_applicable_ds001
ds001_seed_000169,A8b2VDW6IlOl9SOu,1A8j067qyiNwQnZT0bzUpZ,Kungs,This Girl (Kungs Vs. Cookin' On 3 Burners),history,ds001_seed_table,169,50,5.0,5.0,house,2016,1,not_applicable_ds001
ds001_seed_000170,A8kewYV75MUyN1Iz,0M955bMOoilikPXwKLYpoi,Three Days Grace,I Hate Everything About You,history,ds001_seed_table,170,10,1.0,1.0,alternative rock,alternative rock,1,not_applicable_ds001
ds001_seed_000171,A9RW1cmrRkRGRJzC,5HOpkTTVcmZHnthgyxrIL8,Ylvis,The Fox (What Does The Fox Say?),history,ds001_seed_table,171,10,1.0,1.0,comedy,comedy,1,not_applicable_ds001
ds001_seed_000172,ACJooOrpJl0RtQWa,2m0M7YqCy4lXfedh18qd8N,Madonna,Into the Groove,history,ds001_seed_table,172,10,1.0,1.0,pop,pop,1,not_applicable_ds001
ds001_seed_000173,AIudGBRcdB1SloB8,72zZfHPYx43shcP3eKkYi5,Jet,Are You Gonna Be My Girl,history,ds001_seed_table,173,25,2.5,2.5,rock,rock,1,not_applicable_ds001
ds001_seed_000174,AK6noKULayqIBX84,14rZjW3RioG7WesZhYESso,Yann Tiersen,"Comptine d'un autre été, L'Après-midi",history,ds001_seed_table,174,25,2.5,2.5,soundtrack,piano,1,not_applicable_ds001
ds001_seed_000175,AUD4CPjTuomBqA7z,4Zc7TCHzuNwL0AFBlyLdyr,Iron Maiden,Run to the Hills - 2015 Remaster,history,ds001_seed_table,175,10,1.0,1.0,metal,heavy metal,1,not_applicable_ds001
ds001_seed_000176,AZBVWao2R74fCGIs,46h7yzNgZQNuyn5BwBHQeS,Skepta,I Spy,history,ds001_seed_table,176,10,1.0,1.0,grime,grime,1,not_applicable_ds001
ds001_seed_000177,AbFfzUrqOYHNZJnS,1NCuYqMc8hKMb4cpNTcJbD,Phil Collins,Another Day in Paradise,history,ds001_seed_table,177,50,5.0,5.0,pop,80s,1,not_applicable_ds001
ds001_seed_000178,AbQHO1jNOSeCmTwH,4BP3uh0hFLFRb5cjsgLqDh,Creedence Clearwater Revival,Fortunate Son,history,ds001_seed_table,178,25,2.5,2.5,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000179,AbjlEcSMY5tjKc3D,4t6vrJg7GcUELCAxHX1z5W,Tame Impala,Half Full Glass Of Wine,history,ds001_seed_table,179,10,1.0,1.0,psychedelic rock,psychedelic rock,1,not_applicable_ds001
ds001_seed_000180,AeEKbcGeUG3kIp41,6yjKlmm7vOszkXEUku1EM1,Billy Joel,New York State Of Mind,history,ds001_seed_table,180,50,5.0,5.0,singer-songwriter,piano,1,not_applicable_ds001
ds001_seed_000181,AoIkE3E87vDDbEn5,09bRmFRViBORKQ2miwp04P,Air Supply,Even the Nights Are Better,history,ds001_seed_table,181,10,1.0,1.0,soft rock,80s,1,not_applicable_ds001
ds001_seed_000182,Aq68vXrhLUoCtGP1,6bK9BH9Ts8Gj5JFvnQkzak,Sean Paul,Get Busy,history,ds001_seed_table,182,10,1.0,1.0,dancehall,dancehall,1,not_applicable_ds001
ds001_seed_000183,AqPFZeUfSCNg7ge2,3IXRdLsQib8m0hBbQpe7T8,Cold War Kids,Hang Me Up to Dry,history,ds001_seed_table,183,10,1.0,1.0,indie rock,indie rock,1,not_applicable_ds001
ds001_seed_000184,ArJGMpFcEtEpVMe4,7Ewz6bJ97vUqk5HdkvguFQ,Bryan Adams,Heaven,history,ds001_seed_table,184,25,2.5,2.5,rock,80s,1,not_applicable_ds001
ds001_seed_000185,At1hCwT59BPuNp4L,4mn2kNTqiGLwaUR8JdhJ1l,The Animals,House of the Rising Sun,history,ds001_seed_table,185,50,5.0,5.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000186,AtVf0xx3Yy3EAsYk,6kwAbEjseqBob48jCus7Sz,Sia,Elastic Heart,history,ds001_seed_table,186,10,1.0,1.0,pop,pop,1,not_applicable_ds001
ds001_seed_000187,AufaRWttOCrzAeWH,3Xls4cNOwy01dtrNXb1inG,Cream,White Room,history,ds001_seed_table,187,10,1.0,1.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000188,Av95cIVQILL3LsXk,3FijoNKGof7pCn7oddecOQ,Seekae,Test & Recognise - Flume Re-work,history,ds001_seed_table,188,25,2.5,2.5,ambient,ambient,1,not_applicable_ds001
ds001_seed_000189,B3CURpV01czuf6jw,2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Softcore,history,ds001_seed_table,189,10,1.0,1.0,soft rock,alternative,1,not_applicable_ds001
ds001_seed_000190,B5qJ9cFjwIkqhyF6,3GIChxHmuLmBm5PTNZGDtj,Bob Marley & The Wailers,Jamming,history,ds001_seed_table,190,10,1.0,1.0,reggae,reggae,1,not_applicable_ds001
ds001_seed_000191,B9ZkPZuifU84ZUcR,0Q5YtY85lz5n7rQkeMNpoe,Eagles,Wasted Time,history,ds001_seed_table,191,25,2.5,2.5,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000192,BBiswLufo26YQCT7,1xzsEmaU4IXjvxxwQlA8Lz,Crystal Castles,Crimewave,history,ds001_seed_table,192,41,4.1,4.1,electronic,electronic,1,not_applicable_ds001
ds001_seed_000193,BNol79A95QwklLnN,1PWnAEQcbwQwK759otUbta,Sam Smith,Writing's on the Wall,history,ds001_seed_table,193,10,1.0,1.0,soundtrack,british,1,not_applicable_ds001
ds001_seed_000194,BVHQTf26BaHOM6G0,6sby78fghipoXHQLeeZFFH,Prince,When Doves Cry,history,ds001_seed_table,194,10,1.0,1.0,funk,80s,1,not_applicable_ds001
ds001_seed_000195,BbjwoLBQtBZL1YfK,0j2T0R9dR9qdJYsB7ciXhf,Kanye West,Stronger,history,ds001_seed_table,195,25,2.5,2.5,rap,hip-hop,1,not_applicable_ds001
ds001_seed_000196,BhMYgGwg3CZO5YlI,5VYTKiOnHw4iTrB9pG3yum,EMF,Unbelievable,history,ds001_seed_table,196,10,1.0,1.0,pop,90s,1,not_applicable_ds001
ds001_seed_000197,BkvRhnEqbcLSBEI7,6bUNEbXT7HovLW6BgPCBsb,OutKast,Roses,history,ds001_seed_table,197,25,2.5,2.5,hip hop,hip-hop,1,not_applicable_ds001
ds001_seed_000198,BuhmP3osoxMQPGNM,45EaIq9lKyoQxxTjFkiGbl,ABBA,Does Your Mother Know,history,ds001_seed_table,198,10,1.0,1.0,pop,pop,1,not_applicable_ds001
ds001_seed_000199,ByvqB1PZmAM3eFfW,02tPqiXPgZWca1UrWKrkIn,Backstreet Boys,Christmas Time,history,ds001_seed_table,199,10,1.0,1.0,pop,christmas,1,not_applicable_ds001
ds001_seed_000200,C0mhpBhouqyLmYSK,23l1kVpqMVREiwU1YAlcr4,Elton John,I Guess That's Why They Call It the Blues,history,ds001_seed_table,200,10,1.0,1.0,pop,pop,1,not_applicable_ds001
ds001_seed_000201,C0o1DhYXRLTDfSCt,06hsdMbBxWGqBO0TV0Zrkf,Rednex,Cotton Eye Joe,history,ds001_seed_table,201,10,1.0,1.0,country,country,1,not_applicable_ds001
ds001_seed_000202,C7EchcRY8IZwkkac,3d0WouFnFmr0K3kjeza3fF,Shakira,Hips Don't Lie (feat. Wyclef Jean),history,ds001_seed_table,202,56,5.6,5.6,pop,pop,1,not_applicable_ds001
ds001_seed_000203,C96Kfe53yd3oodUk,0puf9yIluy9W0vpMEUoAnN,Jessie J,Bang Bang,history,ds001_seed_table,203,10,1.0,1.0,pop,pop,1,not_applicable_ds001
ds001_seed_000204,C9q52Laezijgjs7R,1MIwRUsj23h7cYn6mNiqHw,Penguin Cafe Orchestra,Perpetuum Mobile,history,ds001_seed_table,204,10,1.0,1.0,classical,instrumental,1,not_applicable_ds001
ds001_seed_000205,CAcfgsvOODhPqShX,6I9VzXrHxO9rA9A5euc8Ak,Britney Spears,Toxic,history,ds001_seed_table,205,25,2.5,2.5,pop,pop,1,not_applicable_ds001
ds001_seed_000206,CHg9GmMQ74rgJjhq,5EWPGh7jbTNO2wakv8LjUI,Lynyrd Skynyrd,Free Bird,history,ds001_seed_table,206,25,2.5,2.5,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000207,CJjLRi8WG5zvK5d6,4Ouhoi2lAhrLJKFzUqEzwl,Lana Del Rey,Born to Die,history,ds001_seed_table,207,10,1.0,1.0,pop,indie,1,not_applicable_ds001
ds001_seed_000208,CV1cYS3ulclC2pwO,7Aobt67JnaF7qN8jCCKvHq,The Beatles,Do You Want to Know a Secret,history,ds001_seed_table,208,10,1.0,1.0,rock,60s,1,not_applicable_ds001
ds001_seed_000209,Cf9HTNzWqNwl2PLi,5jnxxpX2834SB6LJ0S73Uz,Lil' Wayne,Lollipop,history,ds001_seed_table,209,10,1.0,1.0,rap,lil wayne,1,not_applicable_ds001
ds001_seed_000210,ChEJfwuYjfSqlJQO,3dPQuX8Gs42Y7b454ybpMR,The White Stripes,Seven Nation Army,history,ds001_seed_table,210,10,1.0,1.0,rock,rock,1,not_applicable_ds001
ds001_seed_000211,CiLFjUJvYWGmyr2d,5hnyJvgoWiQUYZttV4wXy6,Snow Patrol,Chasing Cars,history,ds001_seed_table,211,10,1.0,1.0,rock,indie,1,not_applicable_ds001
ds001_seed_000212,CsjELZP6Xga7rSEi,3uPfVXcjnpOjyzI3jb3js4,Sugar Ray,Fly,history,ds001_seed_table,212,10,1.0,1.0,pop,90s,1,not_applicable_ds001
ds001_seed_000213,CuSWch9xFADOCJv0,49OMJ1prsRA7ZYgrAjz70c,Bee Gees,More Than a Woman,history,ds001_seed_table,213,50,5.0,5.0,disco,disco,1,not_applicable_ds001
ds001_seed_000214,D44XDcB4jt8k2eV9,0ccCwNzXvr1Yoz91vKz31Z,The Flaming Lips,Yoshimi Battles the Pink Robots Pt. 1,history,ds001_seed_table,214,10,1.0,1.0,indie rock,alternative,1,not_applicable_ds001
ds001_seed_000215,D4eo12t43gbqfsv0,3Osh3BJ2wtQpIHh8IMqs6P,Phantogram,Running From the Cops,history,ds001_seed_table,215,10,1.0,1.0,electronic,trip-hop,1,not_applicable_ds001
ds001_seed_000216,D4jkqanFRv3zfugR,0pQskrTITgmCMyr85tb9qq,David Bowie,Starman (2012 Remastered Version),history,ds001_seed_table,216,10,1.0,1.0,glam rock,glam rock,1,not_applicable_ds001
ds001_seed_000217,DBfwoe4Ks96QkP3u,5OPT7l9b5SMwfTQgLPoNl7,Erik Satie,Gymnopédie No.1,history,ds001_seed_table,217,15,1.5,1.5,classical,classical,1,not_applicable_ds001
ds001_seed_000218,DDHtFOeWf1gnUmCY,7cv28LXcjAC3GsXbUvXKbX,Gloria Gaynor,I Will Survive - Extended Version,history,ds001_seed_table,218,10,1.0,1.0,disco,disco,1,not_applicable_ds001
ds001_seed_000219,DDv8WQuQqeLtiAXD,3Z2tPWiNiIpg8UMMoowHIk,U.S.A. for Africa,We Are the World,history,ds001_seed_table,219,10,1.0,1.0,pop,pop,1,not_applicable_ds001
ds001_seed_000220,DG39VzSQUIx0P3F6,4KW1lqgSr8TKrvBII0Brf8,Kanye West,Father Stretch My Hands Pt. 1,history,ds001_seed_table,220,25,2.5,2.5,rap,kid cudi,1,not_applicable_ds001
ds001_seed_000221,DIenz1hGgjltkjQF,3dYD57lRAUcMHufyqn9GcI,Hozier,Take Me to Church,history,ds001_seed_table,221,25,2.5,2.5,soul,indie,1,not_applicable_ds001
ds001_seed_000222,DMSPSXCv8UN5942f,3DamFFqW32WihKkTVlwTYQ,Owl City,Fireflies,history,ds001_seed_table,222,10,1.0,1.0,electronic,electronic,1,not_applicable_ds001
ds001_seed_000223,DQ0X8nl9S3VxjrqQ,6bIPHR8AJG5HAcn9oF21Ma,Pink Floyd,Marooned,history,ds001_seed_table,223,10,1.0,1.0,progressive rock,progressive rock,1,not_applicable_ds001
ds001_seed_000224,DVfF7BnDmwYICmxX,3S36aqn9EqvHkRCAa86oiF,Rodriguez,Rich Folks Hoax,history,ds001_seed_table,224,50,5.0,5.0,rock,rock,1,not_applicable_ds001
ds001_seed_000225,DWyZFEfrAmv0Gkbh,55e99bv2wlgTYtNEYHWtN1,Pink Floyd,Sheep,history,ds001_seed_table,225,10,1.0,1.0,progressive rock,progressive rock,1,not_applicable_ds001
ds001_seed_000226,DjaFe6ViLvWKDBEM,4UDmDIqJIbrW0hMBQMFOsM,Bee Gees,Stayin' Alive,history,ds001_seed_table,226,10,1.0,1.0,disco,disco,1,not_applicable_ds001
ds001_seed_000227,DnCgzkcKsebtLrml,7Jk2pg4g0c5rz5AfkEGMRp,Tame Impala,Sun's Coming Up,history,ds001_seed_table,227,10,1.0,1.0,psychedelic rock,psychedelic rock,1,not_applicable_ds001
ds001_seed_000228,DrLavv9yMq0YHLcV,4IRHwIZHzlHT1FQpRa5RdE,Elton John,Goodbye Yellow Brick Road - Remastered 2014,history,ds001_seed_table,228,10,1.0,1.0,soft rock,70s,1,not_applicable_ds001
ds001_seed_000229,DtLiNQhkiczSfHHi,1bQ4zbP8Fo0qAePTSOfYji,Pink Floyd,Coming Back to Life,history,ds001_seed_table,229,10,1.0,1.0,progressive rock,progressive rock,1,not_applicable_ds001
ds001_seed_000230,Dvv43ANkwiTz5fN6,32OlwWuMpZ6b0aN2RZOeMS,Mark Ronson,Uptown Funk,history,ds001_seed_table,230,50,5.0,5.0,funk,funk,1,not_applicable_ds001
ds001_seed_000231,Dwaz7UEwbLFpJLxC,51ODNNDZm21HU7wI7cccRr,Disclosure,Latch,history,ds001_seed_table,231,25,2.5,2.5,uk garage,uk garage,1,not_applicable_ds001
ds001_seed_000232,DxDlXMhKggqoFsRt,6uE9hF8fIb6shBXrrzA12U,Pink Floyd,Poles Apart,history,ds001_seed_table,232,10,1.0,1.0,progressive rock,progressive rock,1,not_applicable_ds001
ds001_seed_000233,DxpgzwaYUUxulamI,2JvzF1RMd7lE3KmFlsyZD8,J. Cole,MIDDLE CHILD,history,ds001_seed_table,233,31,3.1,3.1,hip hop,hip hop,1,not_applicable_ds001
ds001_seed_000234,E1LNkPMuGpL8SRPc,4mHv2ujBeoqhwZxgVhoPJy,Hans Zimmer,The Battle,history,ds001_seed_table,234,20,2.0,2.0,soundtrack,soundtrack,1,not_applicable_ds001
ds001_seed_000235,E1OqdWbAa4PwSyhp,7Ar4G7Ci11gpt6sfH9Cgz5,The Doobie Brothers,Listen to the Music,history,ds001_seed_table,235,50,5.0,5.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000236,ESJe9L4OcWMH7Ojt,2Q4hl7psP5tVG6rOYZk0m0,Crystal Castles,Knights,history,ds001_seed_table,236,25,2.5,2.5,electronic,electronic,1,not_applicable_ds001
ds001_seed_000237,EdQ3HZUF5KcU03lu,1Ser4X0TKttOvo8bgdytTP,Rae Sremmurd,Come Get Her,history,ds001_seed_table,237,25,2.5,2.5,hip hop,hip-hop,1,not_applicable_ds001
ds001_seed_000238,Ef1Hc6VL1i1fCar8,0PgT8DiJmpqTnf9SnFnHM0,Duster,stars will fall,history,ds001_seed_table,238,50,5.0,5.0,rock,rock,1,not_applicable_ds001
ds001_seed_000239,EpB3U8gmv48wkPLX,1Eolhana7nKHYpcYpdVcT5,Jimi Hendrix,Little Wing,history,ds001_seed_table,239,10,1.0,1.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000240,EzcnrcBA0jtYwrBh,4QlzkaRHtU8gAdwqjWmO8n,The Cure,Friday I'm in Love,history,ds001_seed_table,240,40,4.0,4.0,new wave,new wave,1,not_applicable_ds001
ds001_seed_000241,F8vAvaC1LW5E8DOU,7vggqxNKwd6xdRoYS0pQtM,Bob Marley & The Wailers,Three Little Birds,history,ds001_seed_table,241,20,2.0,2.0,reggae,reggae,1,not_applicable_ds001
ds001_seed_000242,FDnPGRj95BakXOSj,1PS1QMdUqOal0ai3Gt7sDQ,Kanye West,Gold Digger,history,ds001_seed_table,242,25,2.5,2.5,rap,hip-hop,1,not_applicable_ds001
ds001_seed_000243,FFcyaeDTjDA16nQp,3d9DChrdc6BOeFsbrZ3Is0,Red Hot Chili Peppers,Under the Bridge,history,ds001_seed_table,243,10,1.0,1.0,rock,rock,1,not_applicable_ds001
ds001_seed_000244,FGkOq9tzAz2fqAlz,2NVpYQqdraEcQwqT7GhUkh,Chaka Khan,Ain't Nobody,history,ds001_seed_table,244,10,1.0,1.0,soul,soul,1,not_applicable_ds001
ds001_seed_000245,FKdGrW98y4cRo24c,1tKha6Q0lYlW1qsWYbZB2N,Eagles,Victim of Love,history,ds001_seed_table,245,25,2.5,2.5,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000246,FL2adIy5dTxdJ6Df,6mSnSuOhgHHohqeBw76jRV,Salvia Palth,I Was All Over Her,history,ds001_seed_table,246,50,5.0,5.0,shoegaze,shoegaze,1,not_applicable_ds001
ds001_seed_000247,FNv4Zgioe9uN4CqX,3MtP9T0WF4xbIo8vqHYeXM,Dusty Springfield,Spooky,history,ds001_seed_table,247,10,1.0,1.0,soul,soul,1,not_applicable_ds001
ds001_seed_000248,FRz7wSLK3WnTS83L,7uoFMmxln0GPXQ0AcCBXRq,Sia,Everyday Is Christmas,history,ds001_seed_table,248,10,1.0,1.0,pop,christmas,1,not_applicable_ds001
ds001_seed_000249,FYUYb99Dm1hmdboI,2dxjKgT0li4qBI3QwuN9Ih,Kanye West,Touch the Sky,history,ds001_seed_table,249,10,1.0,1.0,rap,hip-hop,1,not_applicable_ds001
ds001_seed_000250,FZpHbO5XJ4X5QGJu,64BbK9SFKH2jk86U3dGj2P,Red Hot Chili Peppers,Otherside,history,ds001_seed_table,250,10,1.0,1.0,rock,rock,1,not_applicable_ds001
ds001_seed_000251,FeRInaEhXdfN0VZv,2agBDIr9MYDUducQPC1sFU,Yiruma,River Flows in You,history,ds001_seed_table,251,25,2.5,2.5,classical,piano,1,not_applicable_ds001
ds001_seed_000252,FgTT9HPZlyBFgpjU,5ZGzNhBC1sEtYtQ1b6Cy53,Teen Suicide,"no, the moon",history,ds001_seed_table,252,31,3.1,3.1,emo,emo,1,not_applicable_ds001
ds001_seed_000253,FgglYlWMesX5FDdq,3di5hcvxxciiqwMH1jarhY,Adele,Set Fire to the Rain,history,ds001_seed_table,253,10,1.0,1.0,soul,soul,1,not_applicable_ds001
ds001_seed_000254,FhG1z1oOGeize5ny,7yCF65vpc7sUwPjftI0iFb,Ace of Base,Happy Nation,history,ds001_seed_table,254,10,1.0,1.0,pop,pop,1,not_applicable_ds001
ds001_seed_000255,FmlyY49NsWk4yAcu,5DnT9a5IM3eMjKgXTWVJvi,Creedence Clearwater Revival,Have You Ever Seen the Rain?,history,ds001_seed_table,255,10,1.0,1.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000256,FuVju35v7B0jtKeU,6FZDfxM3a3UCqtzo5pxSLZ,Halsey,Without Me,history,ds001_seed_table,256,10,1.0,1.0,pop,pop,1,not_applicable_ds001
ds001_seed_000257,FzBGuQhNJ8D49br3,4EWCNWgDS8707fNSZ1oaA5,Kanye West,Heartless,history,ds001_seed_table,257,25,2.5,2.5,hip hop,hip hop,1,not_applicable_ds001
