source_type,source_row_index,spotify_track_id,isrc,track_name,artist_names,duration_ms,event_time,time_range,rank,playlist_id,playlist_name,playlist_position,match_status,match_method,matched_ds001_id,matched_song,matched_artist,duration_delta_ms,reason,preference_weight
top_tracks,579,7cjoZVmWe2xsGR4wcXiV2v,NL8RL2584094,What You Saying,Lil Uzi Vert,131729,,short_term,579,,,,unmatched,,,,,,no_ds001_candidate,2.500000
top_tracks,580,7eYtVEDIXCSxMXL19FZzj4,CAT319200101,Troublemaker,Triumph,246400,,short_term,580,,,,unmatched,,,,,,no_ds001_candidate,2.500000
top_tracks,581,7ogpGbKc4Io6NCU6ydxXwZ,USAT22600670,FEVER DREAM,Alex Warren,153430,,short_term,581,,,,unmatched,,,,,,no_ds001_candidate,2.500000
top_tracks,583,7rgUYidQh5tH0YlXCoKaYJ,GBAYE0601433,You Really Got A Hold On Me - Remastered 2009,The Beatles,181346,,short_term,583,,,,unmatched,,,,,,no_ds001_candidate,2.500000
top_tracks,584,7so0lgd0zP2Sbgs2d7a1SZ,USUM72409273,Die With A Smile,Lady Gaga | Bruno Mars,251667,,short_term,584,,,,unmatched,,,,,,no_ds001_candidate,2.500000
top_tracks,585,7tICCrK3CcyRFKza7yrR0z,USWB12600102,Homewrecker,sombr,209066,,short_term,585,,,,unmatched,,,,,,no_ds001_candidate,2.500000
top_tracks,586,1yOwaMlgQUfbPqsrsrVJvQ,GBBLY1404163,Toccata,Sky,282813,,short_term,586,,,,unmatched,,,,,,no_ds001_candidate,2.500000
top_tracks,587,4oVO4fGNRRvEn0CRuFO4qv,USSM12504035,La Perla,ROSALÍA | Yahritza Y Su Esencia,195546,,short_term,587,,,,unmatched,,,,,,no_ds001_candidate,2.500000
top_tracks,588,0ohgsfSecjJz8OtZQ6F3QY,USTE10359006,Toccata and Fugue in D minor,Johann Sebastian Bach | Jacques Loussier Trio,652260,,short_term,588,,,,unmatched,,,,,,no_ds001_candidate,2.500000
top_tracks,589,1PkwJPD48S9IXYpZHJne3f,KRB461800291,"Variations on ""God Save The King"" for Solo Violin, Op. 9",Niccolò Paganini | Roman Kim | Jure Gorucan,356000,,short_term,589,,,,unmatched,,,,,,no_ds001_candidate,2.500000
top_tracks,590,1Zx0HBD6TK0X6lzrxtPWth,USA371126085,"Toccata and Fugue in d monor, BWV 565",London Pops Orchestra | Nelson Corbin,542000,,short_term,590,,,,unmatched,,,,,,no_ds001_candidate,2.500000
top_tracks,591,1fYfrz7yZ3rL9V3LYqIaFf,DEN961230943,"Così fan tutte, K. 588 / Act II: ""Secondate, aurette amiche""",Wolfgang Amadeus Mozart | Rolando Villazón | Adam Plachetka | Chamber Orchestra of Europe | Yannick Nézet-Séguin | Vocalensemble Rastatt,200466,,short_term,591,,,,unmatched,,,,,,no_ds001_candidate,2.500000
top_tracks,592,6yZv0Nl6BXABbXoPVpfF5y,SEAYD7501040,SOS,ABBA,202386,,short_term,592,,,,unmatched,,,,,,no_ds001_candidate,2.500000
top_tracks,596,4KLjbz39GaTXtWVa98SsM3,QZNJY2552118,Torn,Reverse Pathogen,228857,,short_term,596,,,,unmatched,,,,,,no_ds001_candidate,2.500000
top_tracks,598,5HgqQJMn2cwVCP34GuwQHc,GBAAP8400257,I Feel Love / Johnny Remember Me,Bronski Beat,348466,,short_term,598,,,,unmatched,,,,,,no_ds001_candidate,2.500000
top_tracks,600,5lw4ru7fuLv9wD7bXnZjYI,NLA508906101,"Toccata & Fugue in D Minor, BWV 565",Johann Sebastian Bach | Boston Symphony Orchestra | Seiji Ozawa,546000,,short_term,600,,,,unmatched,,,,,,no_ds001_candidate,2.500000
top_tracks,601,6393yGahSJ9slVdOwSxOVR,USAT22001300,Pink Pony Club,Chappell Roan,258034,,short_term,601,,,,unmatched,,,,,,no_ds001_candidate,2.500000
playlist_items,1,,,,,,2025-05-29T13:31:14Z,,,3LVttZ7Q8nihXkpjzhzyFt,Top Played Last Year,1,unmatched,,,,,,missing_track_id_and_metadata,8.000000
playlist_items,2,,,,,,2025-05-29T13:31:14Z,,,3LVttZ7Q8nihXkpjzhzyFt,Top Played Last Year,2,unmatched,,,,,,missing_track_id_and_metadata,4.000000
playlist_items,3,,,,,,2025-05-29T13:31:14Z,,,3LVttZ7Q8nihXkpjzhzyFt,Top Played Last Year,3,unmatched,,,,,,missing_track_id_and_metadata,2.666667
playlist_items,4,,,,,,2025-05-29T13:31:14Z,,,3LVttZ7Q8nihXkpjzhzyFt,Top Played Last Year,4,unmatched,,,,,,missing_track_id_and_metadata,2.000000
playlist_items,5,,,,,,2025-05-29T13:31:14Z,,,3LVttZ7Q8nihXkpjzhzyFt,Top Played Last Year,5,unmatched,,,,,,missing_track_id_and_metadata,1.600000
playlist_items,6,,,,,,2025-05-29T13:31:14Z,,,3LVttZ7Q8nihXkpjzhzyFt,Top Played Last Year,6,unmatched,,,,,,missing_track_id_and_metadata,1.333333
playlist_items,7,,,,,,2025-05-29T13:31:14Z,,,3LVttZ7Q8nihXkpjzhzyFt,Top Played Last Year,7,unmatched,,,,,,missing_track_id_and_metadata,1.142857
playlist_items,8,,,,,,2025-05-29T13:31:14Z,,,3LVttZ7Q8nihXkpjzhzyFt,Top Played Last Year,8,unmatched,,,,,,missing_track_id_and_metadata,1.000000
playlist_items,9,,,,,,2025-05-29T13:31:14Z,,,3LVttZ7Q8nihXkpjzhzyFt,Top Played Last Year,9,unmatched,,,,,,missing_track_id_and_metadata,0.888889
playlist_items,10,,,,,,2025-05-29T13:31:14Z,,,3LVttZ7Q8nihXkpjzhzyFt,Top Played Last Year,10,unmatched,,,,,,missing_track_id_and_metadata,0.800000
playlist_items,11,,,,,,2025-05-29T13:31:14Z,,,3LVttZ7Q8nihXkpjzhzyFt,Top Played Last Year,11,unmatched,,,,,,missing_track_id_and_metadata,0.727273
playlist_items,12,,,,,,2025-05-29T13:31:14Z,,,3LVttZ7Q8nihXkpjzhzyFt,Top Played Last Year,12,unmatched,,,,,,missing_track_id_and_metadata,0.666667
playlist_items,13,,,,,,2025-05-29T13:31:14Z,,,3LVttZ7Q8nihXkpjzhzyFt,Top Played Last Year,13,unmatched,,,,,,missing_track_id_and_metadata,0.615385
playlist_items,14,,,,,,2025-05-29T13:31:14Z,,,3LVttZ7Q8nihXkpjzhzyFt,Top Played Last Year,14,unmatched,,,,,,missing_track_id_and_metadata,0.571429
playlist_items,15,,,,,,2025-05-29T13:31:14Z,,,3LVttZ7Q8nihXkpjzhzyFt,Top Played Last Year,15,unmatched,,,,,,missing_track_id_and_metadata,0.533333
playlist_items,16,,,,,,2025-05-29T13:31:14Z,,,3LVttZ7Q8nihXkpjzhzyFt,Top Played Last Year,16,unmatched,,,,,,missing_track_id_and_metadata,0.500000
playlist_items,17,,,,,,2025-05-29T13:31:14Z,,,3LVttZ7Q8nihXkpjzhzyFt,Top Played Last Year,17,unmatched,,,,,,missing_track_id_and_metadata,0.470588
playlist_items,18,,,,,,2025-05-29T13:31:14Z,,,3LVttZ7Q8nihXkpjzhzyFt,Top Played Last Year,18,unmatched,,,,,,missing_track_id_and_metadata,0.444444
playlist_items,19,,,,,,2025-05-29T13:31:14Z,,,3LVttZ7Q8nihXkpjzhzyFt,Top Played Last Year,19,unmatched,,,,,,missing_track_id_and_metadata,0.421053
playlist_items,20,,,,,,2025-05-29T13:31:14Z,,,3LVttZ7Q8nihXkpjzhzyFt,Top Played Last Year,20,unmatched,,,,,,missing_track_id_and_metadata,0.400000
recently_played,3,2PhictGwt3fvU1uqqMXIZ6,,Retreat,Moby,404430,2026-03-24T15:31:15.644Z,,,,,,unmatched,,,,,,no_ds001_candidate,0.500000
recently_played,5,1YmF9PvLhIISIANoMLIYGq,,A$AP Forever (feat. Moby),A$AP Rocky | Moby,233061,2026-03-24T15:20:15.707Z,,,,,,unmatched,,,,,,no_ds001_candidate,0.500000
recently_played,6,0c6XBVz2evmzERhch4Diew,,Oh My (feat. Moby),Luude | Issey Cross | Moby,160116,2026-03-24T15:16:34.908Z,,,,,,unmatched,,,,,,no_ds001_candidate,0.500000
recently_played,7,1mVd372eD1BYzf8NvJd9jr,,Mott St 1992,Moby,348437,2026-03-24T15:13:16.632Z,,,,,,unmatched,,,,,,no_ds001_candidate,0.500000
recently_played,9,5YKh3YV7d5SC7T6rdX73OM,,Memory Gospel,Moby,402066,2026-03-24T15:04:16.025Z,,,,,,unmatched,,,,,,no_ds001_candidate,0.500000
recently_played,10,0FBdKYYhoKxtpPU1WETW46,,When It's Cold I'd Like to Die - Moby's Remix 7,Moby | Jacob Lusk,427868,2026-03-24T14:57:46.288Z,,,,,,unmatched,,,,,,no_ds001_candidate,0.500000
recently_played,13,6HqsiOkwppOgixff56dWDm,,The Last Day,Moby | Skylar Grey,279659,2026-03-24T14:43:45.838Z,,,,,,unmatched,,,,,,no_ds001_candidate,0.500000
recently_played,15,7siMHyJyxIwMQkHc7EPi9D,,Why Does My Heart Feel So Bad?,Moby,264840,2026-03-24T14:35:15.731Z,,,,,,unmatched,,,,,,no_ds001_candidate,0.500000
