track_id,artist_name,title,release,year,duration,tempo,loudness,key,mode,tags_json,tag_count,artist_mbid,song_id,has_msd,has_lastfm,has_musicbrainz
TRAQHNX128E07822A7,Radiohead,Fast-Track,Pyramid Song,2001,197.459140,103.476000,-7.037000,2,0,"[{""tag"":""b-side"",""weight"":100.0},{""tag"":""experimental"",""weight"":85.0},{""tag"":""electronica"",""weight"":71.0},{""tag"":""instrumental"",""weight"":71.0},{""tag"":""weird"",""weight"":71.0},{""tag"":""alternative rock"",""weight"":57.0},{""tag"":""atmospheric"",""weight"":57.0},{""tag"":""radiohead"",""weight"":42.0},{""tag"":""thom yorke does pussy galore"",""weight"":42.0},{""tag"":""alternative"",""weight"":28.0},{""tag"":""b-sides"",""weight"":28.0},{""tag"":""downtempo"",""weight"":28.0},{""tag"":""nightmare vision"",""weight"":28.0},{""tag"":""strange"",""weight"":28.0},{""tag"":""-4"",""weight"":14.0},{""tag"":""beloved"",""weight"":14.0},{""tag"":""carefree"",""weight"":14.0},{""tag"":""chillout"",""weight"":14.0},{""tag"":""fast track"",""weight"":14.0},{""tag"":""fechacao"",""weight"":14.0},{""tag"":""good"",""weight"":14.0},{""tag"":""krautrock"",""weight"":14.0},{""tag"":""m rock"",""weight"":14.0},{""tag"":""perfection"",""weight"":14.0},{""tag"":""psycho motive"",""weight"":14.0},{""tag"":""radiohead equals love"",""weight"":14.0},{""tag"":""repeatrepeatrepeat"",""weight"":14.0},{""tag"":""indie pop"",""weight"":0.0},{""tag"":""like"",""weight"":0.0},{""tag"":""radiohead puts my head on certain stations"",""weight"":0.0},{""tag"":""rock"",""weight"":0.0}]",31,a74b1b7f-71a5-4011-9441-d0b5e4122711,SOUPVWK12A6310EF7A,1,1,1
TRAQHWF128F146FF11,Jellyfish,The Ghost At #1,Best!,2006,216.606890,169.875000,-9.679000,5,0,"[{""tag"":""classic rock"",""weight"":100.0}]",1,e3087942-a74b-4623-9349-d22cde0a9ad5,SOCIAAX12A58A7CEDB,1,1,1
TRAQICU128F4295BED,Shakira,Donde Estas Corazon,The Remixes,1997,399.986490,121.589000,-7.094000,9,0,"[{""tag"":""latin"",""weight"":100.0},{""tag"":""shakira"",""weight"":100.0},{""tag"":""spanish"",""weight"":60.0},{""tag"":""dance"",""weight"":53.0},{""tag"":""colombia"",""weight"":46.0},{""tag"":""latin pop"",""weight"":46.0},{""tag"":""pop"",""weight"":40.0},{""tag"":""canciones de amor"",""weight"":33.0},{""tag"":""female vocalists"",""weight"":33.0},{""tag"":""singer-songwriter"",""weight"":33.0},{""tag"":""best songs ever"",""weight"":20.0},{""tag"":""rock"",""weight"":20.0},{""tag"":""sexy"",""weight"":20.0},{""tag"":""catchy"",""weight"":13.0},{""tag"":""female"",""weight"":13.0},{""tag"":""hot"",""weight"":13.0},{""tag"":""pop rock"",""weight"":13.0},{""tag"":""singer songwriter"",""weight"":13.0},{""tag"":""90s"",""weight"":6.0},{""tag"":""amazing"",""weight"":6.0},{""tag"":""amazing lyrics"",""weight"":6.0},{""tag"":""bellydance"",""weight"":6.0},{""tag"":""big fan waaaaaaww"",""weight"":6.0},{""tag"":""colombian"",""weight"":6.0},{""tag"":""cute"",""weight"":6.0},{""tag"":""donde estas corazon"",""weight"":6.0},{""tag"":""favorite shakira songs"",""weight"":6.0},{""tag"":""favourite"",""weight"":6.0},{""tag"":""female vocalist"",""weight"":6.0},{""tag"":""flamenco"",""weight"":6.0},{""tag"":""fresa"",""weight"":6.0},{""tag"":""fun"",""weight"":6.0},{""tag"":""harmonica"",""weight"":6.0},{""tag"":""hit"",""weight"":6.0},{""tag"":""lebanon"",""weight"":6.0},{""tag"":""legend"",""weight"":6.0},{""tag"":""love"",""weight"":6.0},{""tag"":""mariconadas"",""weight"":6.0},{""tag"":""musica colombiana"",""weight"":6.0},{""tag"":""nelros"",""weight"":6.0},{""tag"":""old school latin pop"",""weight"":6.0},{""tag"":""pop listen"",""weight"":6.0},{""tag"":""pop-rock latinoamericano"",""weight"":6.0},{""tag"":""rock en espa\u00f1ol"",""weight"":6.0},{""tag"":""sophomore year of college"",""weight"":6.0},{""tag"":""up"",""weight"":6.0},{""tag"":""yay"",""weight"":6.0},{""tag"":""zonnebloem"",""weight"":6.0},{""tag"":""charroland"",""weight"":0.0},{""tag"":""noah eatons all-time favorite songs"",""weight"":0.0},{""tag"":""sentimental favorites from the 1990s"",""weight"":0.0},{""tag"":""spanish pop"",""weight"":0.0}]",52,bf24ca37-25f4-4e34-9aec-460b94364cfc,SOZTNUV12A58A7FCB5,1,1,1
TRAQITZ128F4265E0E,Johnny Cash,Lonesome To The Bone,Wanted Man: The Johnny Cash Collection,1974,162.298320,170.995000,-10.060000,9,1,"[{""tag"":""country"",""weight"":100.0},{""tag"":""oldies"",""weight"":60.0},{""tag"":""male vocalists"",""weight"":40.0},{""tag"":""cash"",""weight"":20.0},{""tag"":""hman-truecountry-004"",""weight"":20.0},{""tag"":""johnny cash"",""weight"":20.0},{""tag"":""singer-songwriter"",""weight"":20.0},{""tag"":""tennessee"",""weight"":20.0}]",8,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,SOIQENV12A8C133A29,1,1,1
TRAQJAM128F14AC5E8,Geier Sturzflug,Bruttosozialprodukt,Deutsche Hits CD1,1982,186.513830,165.979000,-6.540000,2,1,"[{""tag"":""neue deutsche welle"",""weight"":100.0},{""tag"":""ndw"",""weight"":94.0},{""tag"":""80s"",""weight"":86.0},{""tag"":""deutsch"",""weight"":73.0},{""tag"":""german"",""weight"":63.0},{""tag"":""party"",""weight"":25.0},{""tag"":""gute laune"",""weight"":17.0},{""tag"":""80er"",""weight"":13.0},{""tag"":""geier sturzflug"",""weight"":10.0},{""tag"":""pop"",""weight"":10.0},{""tag"":""schlager"",""weight"":10.0},{""tag"":""deutschrock"",""weight"":9.0},{""tag"":""deutschsprachig"",""weight"":9.0},{""tag"":""1982"",""weight"":7.0},{""tag"":""fetenhits"",""weight"":7.0},{""tag"":""20th century"",""weight"":5.0},{""tag"":""rock"",""weight"":5.0},{""tag"":""german artists"",""weight"":4.0},{""tag"":""new wave"",""weight"":4.0},{""tag"":""oldies"",""weight"":4.0},{""tag"":""1983"",""weight"":3.0},{""tag"":""bruttosozialproduckt"",""weight"":3.0},{""tag"":""geier sturzflug - bruttosozialprodukt"",""weight"":3.0},{""tag"":""germans"",""weight"":3.0},{""tag"":""klassiker"",""weight"":3.0},{""tag"":""sehr geile partymucke"",""weight"":3.0},{""tag"":""70s"",""weight"":2.0},{""tag"":""apres ski"",""weight"":2.0},{""tag"":""bruttosozialprodukt"",""weight"":2.0},{""tag"":""classic rock"",""weight"":2.0},{""tag"":""disko"",""weight"":2.0},{""tag"":""fun"",""weight"":2.0},{""tag"":""geier"",""weight"":2.0},{""tag"":""lustiges"",""weight"":2.0},{""tag"":""med"",""weight"":2.0},{""tag"":""mitroehren"",""weight"":2.0},{""tag"":""neue deusche welle"",""weight"":2.0},{""tag"":""punk rock"",""weight"":2.0},{""tag"":""ska"",""weight"":2.0},{""tag"":""170 bpm"",""weight"":1.0},{""tag"":""80er jahre"",""weight"":1.0},{""tag"":""80iger"",""weight"":1.0},{""tag"":""babla"",""weight"":1.0},{""tag"":""beschwingt"",""weight"":1.0},{""tag"":""blabla"",""weight"":1.0},{""tag"":""blablub"",""weight"":1.0},{""tag"":""chrissy party"",""weight"":1.0},{""tag"":""cv de koempels"",""weight"":1.0},{""tag"":""deu oldie"",""weight"":1.0},{""tag"":""deutsch rock"",""weight"":1.0},{""tag"":""deutsche texte"",""weight"":1.0},{""tag"":""deutscher-b0lzen"",""weight"":1.0},{""tag"":""deutschland deine lieder kw"",""weight"":1.0},{""tag"":""do sports"",""weight"":1.0},{""tag"":""fghhgh"",""weight"":1.0},{""tag"":""flott"",""weight"":1.0},{""tag"":""geier sturzflug bruttosozialprodukt"",""weight"":1.0},{""tag"":""german cult song"",""weight"":1.0},{""tag"":""german number 1"",""weight"":1.0},{""tag"":""get happy"",""weight"":1.0},{""tag"":""good old times in germany"",""weight"":1.0},{""tag"":""gute laune sonnendeck"",""weight"":1.0},{""tag"":""gute oldies"",""weight"":1.0},{""tag"":""hat mit karl-heinz empfohlen"",""weight"":1.0},{""tag"":""hits 83"",""weight"":1.0},{""tag"":""jbsbest"",""weight"":1.0},{""tag"":""jezaus radijas rekomenduoja"",""weight"":1.0},{""tag"":""jiu"",""weight"":1.0},{""tag"":""karnaval"",""weight"":1.0},{""tag"":""malevoice"",""weight"":1.0},{""tag"":""marek"",""weight"":1.0},{""tag"":""max"",""weight"":1.0},{""tag"":""meine privat-cd-sammlung"",""weight"":1.0},{""tag"":""mp3"",""weight"":1.0},{""tag"":""ndw et al"",""weight"":1.0},{""tag"":""ndw1"",""weight"":1.0},{""tag"":""ndwtowa"",""weight"":1.0},{""tag"":""nerdbuero"",""weight"":1.0},{""tag"":""nostalgie"",""weight"":1.0},{""tag"":""oldie"",""weight"":1.0},{""tag"":""paaaddii"",""weight"":1.0},{""tag"":""palanga"",""weight"":1.0},{""tag"":""party-muke"",""weight"":1.0},{""tag"":""partymusik"",""weight"":1.0},{""tag"":""phil and gangmans 80s geilheit"",""weight"":1.0},{""tag"":""phil-80s"",""weight"":1.0},{""tag"":""raik2000"",""weight"":1.0},{""tag"":""roy black california"",""weight"":1.0},{""tag"":""rythmic to me"",""weight"":1.0},{""tag"":""rzte musik"",""weight"":1.0},{""tag"":""skihalle"",""weight"":1.0},{""tag"":""sommer"",""weight"":1.0},{""tag"":""start dancing"",""weight"":1.0},{""tag"":""stuelpner deutschelt"",""weight"":1.0},{""tag"":""supercoool"",""weight"":1.0},{""tag"":""tadada"",""weight"":1.0},{""tag"":""vasara"",""weight"":1.0},{""tag"":""vastelaovend"",""weight"":1.0},{""tag"":""vasteloavend"",""weight"":1.0},{""tag"":""we call it a klassiker"",""weight"":1.0}]",100,3be1c652-2e90-40e6-89ad-bcac62aab60f,SOGPBBU12A67AE219E,1,1,1
TRAQJGB128F426A9B6,Stevie Ray Vaughan And Double Trouble,The House Is Rockin',In Step,1994,168.306490,170.217000,-10.351000,4,1,"[{""tag"":""blues rock"",""weight"":100.0},{""tag"":""blues"",""weight"":85.0},{""tag"":""rock"",""weight"":48.0},{""tag"":""classic rock"",""weight"":41.0},{""tag"":""80s"",""weight"":20.0},{""tag"":""stevie ray vaughan"",""weight"":16.0},{""tag"":""guitar"",""weight"":13.0},{""tag"":""stevie ray vaughan and double trouble"",""weight"":13.0},{""tag"":""rock n roll"",""weight"":11.0},{""tag"":""77davez-all-tracks"",""weight"":8.0},{""tag"":""supernatural"",""weight"":8.0},{""tag"":""bluesrock"",""weight"":7.0},{""tag"":""festa"",""weight"":7.0},{""tag"":""house is rockin"",""weight"":7.0},{""tag"":""allboutguitar"",""weight"":5.0},{""tag"":""allboutguitar karlsruhe"",""weight"":5.0},{""tag"":""blues blues blues"",""weight"":5.0},{""tag"":""texas blues"",""weight"":5.0},{""tag"":""vocals male"",""weight"":5.0},{""tag"":""90s"",""weight"":4.0},{""tag"":""allboutguitarcom"",""weight"":4.0},{""tag"":""basically bass"",""weight"":4.0},{""tag"":""guitar gods"",""weight"":4.0},{""tag"":""guitar virtuoso"",""weight"":4.0},{""tag"":""awesome guitar jams"",""weight"":2.0},{""tag"":""best"",""weight"":2.0},{""tag"":""blue blues"",""weight"":2.0},{""tag"":""blues-rockclub"",""weight"":2.0},{""tag"":""favorites"",""weight"":2.0},{""tag"":""rock and roll"",""weight"":2.0},{""tag"":""srv"",""weight"":2.0},{""tag"":""stevie"",""weight"":2.0},{""tag"":""tungt09-"",""weight"":2.0},{""tag"":""ws2010 - 7"",""weight"":2.0},{""tag"":""-5"",""weight"":1.0},{""tag"":""6"",""weight"":1.0},{""tag"":""80s rock"",""weight"":1.0},{""tag"":""allboutguitar lesson"",""weight"":1.0},{""tag"":""artists of note"",""weight"":1.0},{""tag"":""artisttoknow"",""weight"":1.0},{""tag"":""awesome"",""weight"":1.0},{""tag"":""beer"",""weight"":1.0},{""tag"":""benis"",""weight"":1.0},{""tag"":""boogie rock"",""weight"":1.0},{""tag"":""brc blues band"",""weight"":1.0},{""tag"":""brc blues band karlsruhe"",""weight"":1.0},{""tag"":""classic"",""weight"":1.0},{""tag"":""crunchy guitar grooves"",""weight"":1.0},{""tag"":""didi"",""weight"":1.0},{""tag"":""eddie"",""weight"":1.0},{""tag"":""fast pace"",""weight"":1.0},{""tag"":""favs"",""weight"":1.0},{""tag"":""fed rock"",""weight"":1.0},{""tag"":""gitarrenunterricht"",""weight"":1.0},{""tag"":""gitarrenunterricht in karlsruhe"",""weight"":1.0},{""tag"":""guitar blues"",""weight"":1.0},{""tag"":""guitar hero"",""weight"":1.0},{""tag"":""hard rock"",""weight"":1.0},{""tag"":""imagine muppets dancing to this"",""weight"":1.0},{""tag"":""impala mix"",""weight"":1.0},{""tag"":""indir"",""weight"":1.0},{""tag"":""ironman picks"",""weight"":1.0},{""tag"":""jams"",""weight"":1.0},{""tag"":""karlsruhe"",""weight"":1.0},{""tag"":""keyboards"",""weight"":1.0},{""tag"":""kickin"",""weight"":1.0},{""tag"":""like a fire"",""weight"":1.0},{""tag"":""meaty beaty big and bouncy"",""weight"":1.0},{""tag"":""melody"",""weight"":1.0},{""tag"":""mit srv"",""weight"":1.0},{""tag"":""musik karlsruhe"",""weight"":1.0},{""tag"":""one star"",""weight"":1.0},{""tag"":""opelmelange"",""weight"":1.0},{""tag"":""phrase"",""weight"":1.0},{""tag"":""piano"",""weight"":1.0},{""tag"":""power"",""weight"":1.0},{""tag"":""power trios"",""weight"":1.0},{""tag"":""r i p s r v 8 27 1990"",""weight"":1.0},{""tag"":""radio karlsruhe"",""weight"":1.0},{""tag"":""radiotsar approved"",""weight"":1.0},{""tag"":""rich classic rock"",""weight"":1.0},{""tag"":""rock me baby"",""weight"":1.0},{""tag"":""rock'n'roll"",""weight"":1.0},{""tag"":""rockarolla"",""weight"":1.0},{""tag"":""rockpop"",""weight"":1.0},{""tag"":""singalong"",""weight"":1.0},{""tag"":""songs i love"",""weight"":1.0},{""tag"":""southern rock"",""weight"":1.0},{""tag"":""spn1"",""weight"":1.0},{""tag"":""steve ray vaughan"",""weight"":1.0},{""tag"":""stevi"",""weight"":1.0},{""tag"":""stevie chris and tommy"",""weight"":1.0},{""tag"":""stevie ray"",""weight"":1.0},{""tag"":""stevie ray vaughn"",""weight"":1.0},{""tag"":""the vaughan bros"",""weight"":1.0},{""tag"":""tportal"",""weight"":1.0},{""tag"":""vaughan"",""weight"":1.0},{""tag"":""vocals"",""weight"":1.0},{""tag"":""week end party"",""weight"":1.0},{""tag"":""z3po like this"",""weight"":1.0}]",100,f5426431-f490-4678-ad44-a75c71097bb4,SODUOQU12A58A7D2A8,1,1,1
TRAQJMP128F92E3821,Muse,Can't Take My Eyes Off You,Dead Star / In Your World,0,211.121180,126.725000,-5.646000,0,1,"[{""tag"":""cover"",""weight"":100.0},{""tag"":""rock"",""weight"":68.0},{""tag"":""alternative rock"",""weight"":56.0},{""tag"":""muse"",""weight"":46.0},{""tag"":""covers"",""weight"":37.0},{""tag"":""alternative"",""weight"":30.0},{""tag"":""british"",""weight"":21.0},{""tag"":""love"",""weight"":21.0},{""tag"":""indie"",""weight"":16.0},{""tag"":""romantic"",""weight"":11.0},{""tag"":""progressive rock"",""weight"":10.0},{""tag"":""britpop"",""weight"":7.0},{""tag"":""favourites"",""weight"":7.0},{""tag"":""good cover"",""weight"":6.0},{""tag"":""awesome"",""weight"":5.0},{""tag"":""beautiful"",""weight"":5.0},{""tag"":""english"",""weight"":5.0},{""tag"":""fucking awesome"",""weight"":5.0},{""tag"":""indie rock"",""weight"":5.0},{""tag"":""amazing cover versions"",""weight"":4.0},{""tag"":""lovesongs"",""weight"":4.0},{""tag"":""00s"",""weight"":3.0},{""tag"":""cool"",""weight"":3.0},{""tag"":""good covers"",""weight"":3.0},{""tag"":""happy"",""weight"":3.0},{""tag"":""misssoftserve alternative"",""weight"":3.0},{""tag"":""misssoftserve british"",""weight"":3.0},{""tag"":""misssoftserve cover"",""weight"":3.0},{""tag"":""misssoftserve love"",""weight"":3.0},{""tag"":""misssoftserve rock"",""weight"":3.0},{""tag"":""not your typical lovesong"",""weight"":3.0},{""tag"":""songs i would love to be about me"",""weight"":3.0},{""tag"":""amazing"",""weight"":2.0},{""tag"":""cute"",""weight"":2.0},{""tag"":""good mood"",""weight"":2.0},{""tag"":""songs to sing when youre drunk"",""weight"":2.0},{""tag"":""soundtrack"",""weight"":2.0},{""tag"":""sweet"",""weight"":2.0},{""tag"":""uk"",""weight"":2.0},{""tag"":""<3"",""weight"":1.0},{""tag"":""aaaaaaaaaaaaaaaaaaaa"",""weight"":1.0},{""tag"":""audioeric-fm"",""weight"":1.0},{""tag"":""audioeric-fm-cover"",""weight"":1.0},{""tag"":""awesome cover"",""weight"":1.0},{""tag"":""awesome covers"",""weight"":1.0},{""tag"":""beginners in love"",""weight"":1.0},{""tag"":""best covers"",""weight"":1.0},{""tag"":""brilliant cover"",""weight"":1.0},{""tag"":""cant take my eyes off of you"",""weight"":1.0},{""tag"":""catchy"",""weight"":1.0},{""tag"":""chillout"",""weight"":1.0},{""tag"":""classic"",""weight"":1.0},{""tag"":""cool covers"",""weight"":1.0},{""tag"":""cover songs"",""weight"":1.0},{""tag"":""cover version"",""weight"":1.0},{""tag"":""dance"",""weight"":1.0},{""tag"":""faves"",""weight"":1.0},{""tag"":""favorite"",""weight"":1.0},{""tag"":""favorites"",""weight"":1.0},{""tag"":""good for the soul"",""weight"":1.0},{""tag"":""great"",""weight"":1.0},{""tag"":""great cover"",""weight"":1.0},{""tag"":""great covers"",""weight"":1.0},{""tag"":""groovy beats"",""weight"":1.0},{""tag"":""hypnotizing"",""weight"":1.0},{""tag"":""i bet you break lots of laws of physics being so awesome"",""weight"":1.0},{""tag"":""i cant believe how fucking long this tag name is besides its an amazing tag cause its got muse in it"",""weight"":1.0},{""tag"":""i could listen to this song forever"",""weight"":1.0},{""tag"":""i love this song"",""weight"":1.0},{""tag"":""i sing along to this"",""weight"":1.0},{""tag"":""i want him so bad that i cant sleep at night"",""weight"":1.0},{""tag"":""insane"",""weight"":1.0},{""tag"":""loooooooooooooooooooooooooooooooooooooooooove it"",""weight"":1.0},{""tag"":""love 4ever"",""weight"":1.0},{""tag"":""love at first listen"",""weight"":1.0},{""tag"":""love it"",""weight"":1.0},{""tag"":""loved"",""weight"":1.0},{""tag"":""lovely"",""weight"":1.0},{""tag"":""lovemaking"",""weight"":1.0},{""tag"":""lucy soul"",""weight"":1.0},{""tag"":""luv"",""weight"":1.0},{""tag"":""lyric"",""weight"":1.0},{""tag"":""mach mit machs nach machs besser"",""weight"":1.0},{""tag"":""makes me smile"",""weight"":1.0},{""tag"":""makes me wanna jump"",""weight"":1.0},{""tag"":""male vocalists"",""weight"":1.0},{""tag"":""nice"",""weight"":1.0},{""tag"":""oldies cover"",""weight"":1.0},{""tag"":""one of a kind"",""weight"":1.0},{""tag"":""pop"",""weight"":1.0},{""tag"":""prenda"",""weight"":1.0},{""tag"":""really beautiful"",""weight"":1.0},{""tag"":""ro-cover"",""weight"":1.0},{""tag"":""songs that are so damn cool"",""weight"":1.0},{""tag"":""songs to get married to"",""weight"":1.0},{""tag"":""sunny morning"",""weight"":1.0},{""tag"":""this is what makes me dance"",""weight"":1.0},{""tag"":""upbeat"",""weight"":1.0},{""tag"":""warm songs"",""weight"":1.0},{""tag"":""xxx"",""weight"":1.0}]",100,fd857293-5ab8-40de-b29e-55a69d4e4d0f,SOYCHDB12A8C13F2C8,1,1,1
TRAQKPR128F427DDF8,Gerard Lenorman,Voici Les Clés,La Ballade Des Gens Heureux,1999,227.395460,121.832000,-8.811000,2,1,"[{""tag"":""chanson francaise"",""weight"":100.0},{""tag"":""700"",""weight"":85.0},{""tag"":""chanson"",""weight"":71.0},{""tag"":""franchuta"",""weight"":71.0},{""tag"":""compil nostalgie"",""weight"":28.0},{""tag"":""french"",""weight"":28.0},{""tag"":""singer-songwriter"",""weight"":28.0},{""tag"":""70er"",""weight"":14.0},{""tag"":""70s"",""weight"":14.0},{""tag"":""beautiful"",""weight"":14.0},{""tag"":""belgisch"",""weight"":14.0},{""tag"":""cantitor"",""weight"":14.0},{""tag"":""chansons"",""weight"":14.0},{""tag"":""favorites"",""weight"":14.0},{""tag"":""francais"",""weight"":14.0},{""tag"":""france"",""weight"":14.0},{""tag"":""fran\u00e7ais"",""weight"":14.0},{""tag"":""gerard lenorman"",""weight"":14.0},{""tag"":""my 500 essential songs"",""weight"":14.0},{""tag"":""nl"",""weight"":14.0},{""tag"":""old"",""weight"":14.0},{""tag"":""pop"",""weight"":14.0},{""tag"":""retro"",""weight"":14.0},{""tag"":""top tweety"",""weight"":14.0},{""tag"":""trumpet"",""weight"":14.0},{""tag"":""violino"",""weight"":14.0},{""tag"":""voor als ik naar montmatre verlang"",""weight"":14.0},{""tag"":""gerard le norman"",""weight"":0.0},{""tag"":""good thoughts"",""weight"":0.0},{""tag"":""remember"",""weight"":0.0},{""tag"":""seen live"",""weight"":0.0},{""tag"":""top 2000"",""weight"":0.0}]",32,3ea63f3f-c9fc-4a10-bc71-7aa4c77cfa13,SOAMORU12A8C137E6F,1,1,1
TRAQKVC128F425E65C,The Clash,Inoculated City,London Calling / Combat Rock,1982,130.637910,87.657000,-13.143000,2,1,"[{""tag"":""punk"",""weight"":100.0},{""tag"":""punk rock"",""weight"":29.0},{""tag"":""rock"",""weight"":22.0},{""tag"":""1980s"",""weight"":18.0},{""tag"":""80s"",""weight"":14.0},{""tag"":""british"",""weight"":14.0},{""tag"":""the clash"",""weight"":14.0},{""tag"":""1982"",""weight"":11.0},{""tag"":""new wave"",""weight"":11.0},{""tag"":""alternative"",""weight"":7.0},{""tag"":""clash"",""weight"":7.0},{""tag"":""joe strummer"",""weight"":7.0},{""tag"":""5 star"",""weight"":3.0},{""tag"":""77"",""weight"":3.0},{""tag"":""77 punk"",""weight"":3.0},{""tag"":""anti-war"",""weight"":3.0},{""tag"":""classic punk"",""weight"":3.0},{""tag"":""combat rock side 2"",""weight"":3.0},{""tag"":""cool"",""weight"":3.0},{""tag"":""cure"",""weight"":3.0},{""tag"":""dakos hall of fame"",""weight"":3.0},{""tag"":""favorites"",""weight"":3.0},{""tag"":""favourite tracks"",""weight"":3.0},{""tag"":""first wave punk"",""weight"":3.0},{""tag"":""kerrang"",""weight"":3.0},{""tag"":""lastfm radio at october 23 2005"",""weight"":3.0},{""tag"":""mick jones"",""weight"":3.0},{""tag"":""mine"",""weight"":3.0},{""tag"":""morrissey and cure and clash"",""weight"":3.0},{""tag"":""music i got from someone else"",""weight"":3.0},{""tag"":""my faves"",""weight"":3.0},{""tag"":""oldschool"",""weight"":3.0},{""tag"":""political"",""weight"":3.0},{""tag"":""pop"",""weight"":3.0},{""tag"":""post-punk"",""weight"":3.0},{""tag"":""protest"",""weight"":3.0},{""tag"":""punk british"",""weight"":3.0},{""tag"":""punk rawk"",""weight"":3.0},{""tag"":""punkrock"",""weight"":3.0},{""tag"":""random stuff"",""weight"":3.0},{""tag"":""status quo"",""weight"":3.0},{""tag"":""thumping"",""weight"":3.0},{""tag"":""top track of the week"",""weight"":3.0},{""tag"":""uk punk"",""weight"":3.0},{""tag"":""zodo"",""weight"":3.0},{""tag"":""115022995"",""weight"":0.0},{""tag"":""bla"",""weight"":0.0},{""tag"":""classic"",""weight"":0.0},{""tag"":""jake"",""weight"":0.0},{""tag"":""the eighties"",""weight"":0.0},{""tag"":""the only band that matters"",""weight"":0.0},{""tag"":""what future"",""weight"":0.0}]",52,8f92558c-2baa-4758-8c38-615519e9deda,SOUTRYP12A8AE46BC6,1,1,1
TRAQLMY128F42313D6,Pink Floyd,The Grand Vizier's Garden Party (Entrance) (1994 Digital Remaster),Ummagumma,0,60.133420,65.610000,-20.110000,7,1,"[{""tag"":""progressive rock"",""weight"":100.0},{""tag"":""psychedelic rock"",""weight"":33.0},{""tag"":""under 2 minutes long"",""weight"":33.0}]",3,83d91898-7763-47d7-b03b-b92132375c47,SOGTHVT12A6D4FC435,1,1,1
TRAQLOD128F145EC9D,Enrique Iglesias,Dicen Por Ahi,Cosas Del Amor,1998,229.067300,101.430000,-6.947000,0,1,"[{""tag"":""pop"",""weight"":100.0},{""tag"":""latin pop"",""weight"":75.0},{""tag"":""spanish"",""weight"":75.0},{""tag"":""dance"",""weight"":50.0},{""tag"":""enrique"",""weight"":25.0},{""tag"":""favourite"",""weight"":25.0},{""tag"":""latin"",""weight"":25.0},{""tag"":""latin lingo"",""weight"":25.0},{""tag"":""male vocalists"",""weight"":25.0},{""tag"":""speaking in tongues"",""weight"":25.0},{""tag"":""trash"",""weight"":25.0}]",11,35f866dc-c061-48ba-8157-cf2e0eac4857,SOAPZIG12A6D4F7920,1,1,1
TRAQMKM128F92E4EDD,California Oranges,Feel Better,Imperial Hearts,0,330.187300,176.020000,-10.454000,0,1,"[{""tag"":""indie"",""weight"":100.0},{""tag"":""pop"",""weight"":100.0}]",2,cb1e4b6b-a60a-485c-9b20-1ebf03d0afea,SOAGAFW12AB0181E97,1,1,1
TRAQMLV128F92F33CB,Anna Vissi,Den Me Agapas,Music Guide - Athens,0,296.306490,166.891000,-12.712000,11,1,"[{""tag"":""greek"",""weight"":100.0},{""tag"":""greek pop"",""weight"":38.0},{""tag"":""world"",""weight"":23.0},{""tag"":""electronica"",""weight"":19.0},{""tag"":""lounge"",""weight"":19.0},{""tag"":""buddha-cafe"",""weight"":14.0},{""tag"":""chillout"",""weight"":9.0},{""tag"":""female vocalists"",""weight"":9.0},{""tag"":""greek female vocal"",""weight"":9.0},{""tag"":""vocal"",""weight"":9.0},{""tag"":""anna"",""weight"":4.0},{""tag"":""bella donna"",""weight"":4.0},{""tag"":""dance"",""weight"":4.0},{""tag"":""drums"",""weight"":4.0},{""tag"":""female"",""weight"":4.0},{""tag"":""female vocalist"",""weight"":4.0},{""tag"":""greek laika"",""weight"":4.0},{""tag"":""mysterious skin"",""weight"":4.0},{""tag"":""sexy"",""weight"":4.0},{""tag"":""tamta"",""weight"":4.0},{""tag"":""winamp"",""weight"":4.0},{""tag"":""agapas"",""weight"":0.0},{""tag"":""ballad"",""weight"":0.0},{""tag"":""ethno"",""weight"":0.0},{""tag"":""multi culti world"",""weight"":0.0},{""tag"":""n-a"",""weight"":0.0},{""tag"":""out of our heads"",""weight"":0.0},{""tag"":""pop"",""weight"":0.0},{""tag"":""the best forever"",""weight"":0.0},{""tag"":""traditional"",""weight"":0.0},{""tag"":""vissi"",""weight"":0.0}]",31,,SOMZIPX12B34F32E77,1,1,0
TRAQOXO128F42636BD,James Taylor,Down In The Hole,New Moon Shine,0,315.166890,100.075000,-13.097000,2,1,"[{""tag"":""rock"",""weight"":100.0},{""tag"":""friendsofthekingofrummelpop"",""weight"":50.0},{""tag"":""singer/songwriter"",""weight"":50.0}]",3,c5a69f1d-f4fc-42b1-9e99-5b3cd35406fa,SOZDQJS12A8C131CCB,1,1,1
TRAQPHD128F4226E5E,Soulwax,Soul Simplicity,Leave The Story Untold,1996,274.781590,96.020000,-9.061000,11,1,"[{""tag"":""indie"",""weight"":100.0},{""tag"":""rock"",""weight"":100.0}]",2,68ec1b08-3c2e-40b3-b0af-8f323743fdff,SOGHBHI12A6D4FA67E,1,1,1
