rank,track_id,lead_genre,matched_genres,matched_tags,final_score,tempo_similarity,tempo_contribution,key_similarity,key_contribution,mode_similarity,mode_contribution,duration_ms_similarity,duration_ms_contribution,lead_genre_similarity,lead_genre_contribution,genre_overlap_similarity,genre_overlap_contribution,tag_overlap_similarity,tag_overlap_contribution
654,y31mLN3QdeOINHrX,pop,pop|electronic,pop|dance|electronic|female vocalists,0.502331,0.59169,0.071003,0.563416,0.045073,0.271408,0.018999,0.0,0.0,1.0,0.23,0.307863,0.058494,0.342444,0.078762
655,X90FM1k6kIL08QcO,pop,pop,pop|female vocalists|dance,0.502286,0.80331,0.096397,0.0,0.0,0.271408,0.018999,0.603881,0.04831,1.0,0.23,0.229808,0.043664,0.282244,0.064916
656,FliM4q3u88iFvmzK,pop,pop|electronic,pop|female vocalists|dance|electronic,0.502186,0.541576,0.064989,0.0,0.0,0.271408,0.018999,0.636781,0.050942,1.0,0.23,0.307863,0.058494,0.342444,0.078762
657,w92bx55V1r5EjavJ,rock,rock|pop,rock|80s|pop,0.501954,0.848043,0.101765,0.0,0.0,0.271408,0.018999,0.327685,0.026215,0.619296,0.142438,0.532203,0.101119,0.484427,0.111418
658,7m2c2X6LICAkdpme,pop,pop,pop|dance,0.501847,0.902376,0.108285,0.0,0.0,0.271408,0.018999,0.600119,0.04801,1.0,0.23,0.229808,0.043664,0.229952,0.052889
659,TEKG8SX3pXaHPad2,pop,pop,pop|dance|female vocalists,0.501826,0.931624,0.111795,0.0,0.0,0.271408,0.018999,0.405648,0.032452,1.0,0.23,0.229808,0.043664,0.282244,0.064916
660,yeZOxKnSWDq348F9,pop,pop,pop,0.501752,0.789157,0.094699,0.0,0.0,0.271408,0.018999,0.920315,0.073625,1.0,0.23,0.229808,0.043664,0.177239,0.040765
661,fTlDp8RwS0Y2vbQa,pop,pop,pop,0.501661,0.788424,0.094611,0.563416,0.045073,0.0,0.0,0.594352,0.047548,1.0,0.23,0.229808,0.043664,0.177239,0.040765
662,L6fISSrVsp1CikpK,pop,pop,pop|female vocalists|80s|dance,0.501621,0.25749,0.030899,0.769917,0.061593,0.0,0.0,0.669215,0.053537,1.0,0.23,0.229808,0.043664,0.356209,0.081928
663,L37F8KcttPAe2KQC,electronic,electronic|pop|rock,electronic|indie|pop|rock,0.501575,0.859424,0.103131,0.0,0.0,0.271408,0.018999,0.751015,0.060081,0.363755,0.083664,0.610258,0.115949,0.520656,0.119751
664,47P8247SZA437cpX,pop,pop,pop|female vocalists|dance,0.501453,0.993824,0.119259,0.0,0.0,0.271408,0.018999,0.307685,0.024615,1.0,0.23,0.229808,0.043664,0.282244,0.064916
665,lZWv197Exi4my8uq,pop,pop|electronic,pop|electronic|dance,0.501377,0.53611,0.064333,0.563416,0.045073,0.0,0.0,0.459281,0.036742,1.0,0.23,0.307863,0.058494,0.290152,0.066735
666,X9glalInLE8i48gG,rock,rock|alternative rock,rock|alternative,0.501314,0.676976,0.081237,0.563416,0.045073,0.271408,0.018999,0.976119,0.07809,0.619296,0.142438,0.346261,0.06579,0.302986,0.069687
667,Lps2nY7wJhof8WRL,rock,rock|pop,rock|pop,0.50128,0.827043,0.099245,0.563416,0.045073,0.271408,0.018999,0.0,0.0,0.619296,0.142438,0.532203,0.101119,0.410462,0.094406
668,h4mPd3NgM10QLXm7,pop,pop,pop,0.501234,0.751643,0.090197,0.0,0.0,0.271408,0.018999,0.970115,0.077609,1.0,0.23,0.229808,0.043664,0.177239,0.040765
669,QGPyoU4oyDpmGm0m,pop,pop,pop|dance,0.501195,0.643976,0.077277,0.0,0.0,0.271408,0.018999,0.979581,0.078366,1.0,0.23,0.229808,0.043664,0.229952,0.052889
670,NmbJ9Z5hJtVHdM1Q,pop,pop,pop,0.501047,0.942976,0.113157,0.0,0.0,0.271408,0.018999,0.680781,0.054462,1.0,0.23,0.229808,0.043664,0.177239,0.040765
671,aPbIVtraRgcOJQoR,pop,pop,pop|female vocalists,0.500804,0.609376,0.073125,0.103251,0.00826,0.271408,0.018999,0.924552,0.073964,1.0,0.23,0.229808,0.043664,0.229532,0.052792
672,yC2XXtYvGyUwWMv1,rock,rock|classic rock,rock|classic rock|80s,0.500582,0.799157,0.095899,0.0,0.0,0.271408,0.018999,0.557452,0.044596,0.619296,0.142438,0.494403,0.093937,0.455274,0.104713
673,cuTc3a4EZHG6mMia,pop,pop,pop,0.500548,0.816976,0.098037,0.769917,0.061593,0.271408,0.018999,0.093619,0.00749,1.0,0.23,0.229808,0.043664,0.177239,0.040765
674,K1A5q727KahlnvNs,pop,pop,pop,0.500505,0.810176,0.097221,0.769917,0.061593,0.0,0.0,0.340781,0.027262,1.0,0.23,0.229808,0.043664,0.177239,0.040765
675,yVs2m6f9xwmTIfxL,rock,rock|classic rock,rock|80s|classic rock|female vocalists,0.500401,0.07931,0.009517,0.563416,0.045073,0.271408,0.018999,0.921215,0.073697,0.619296,0.142438,0.494403,0.093937,0.507566,0.11674
676,X8jFR2iAbl3J3t2h,pop,pop,pop,0.5004,0.98989,0.118787,0.0,0.0,0.271408,0.018999,0.602315,0.048185,1.0,0.23,0.229808,0.043664,0.177239,0.040765
677,G0XyvurMeplWHYcQ,pop,pop,pop|female vocalists|80s,0.500306,0.92369,0.110843,0.0,0.0,0.271408,0.018999,0.337452,0.026996,1.0,0.23,0.229808,0.043664,0.303497,0.069804
678,nN3O8VNYQCYjMekm,pop,pop,pop,0.500146,0.876043,0.105125,0.769917,0.061593,0.271408,0.018999,0.0,0.0,1.0,0.23,0.229808,0.043664,0.177239,0.040765
679,gpcR9zxOFxjcAZk9,pop,pop,pop|dance|indie,0.500114,0.659224,0.079107,0.0,0.0,0.271408,0.018999,0.799448,0.063956,1.0,0.23,0.229808,0.043664,0.279946,0.064388
680,sLb2T4KVK636RiOz,pop,pop,pop|female vocalists|dance,0.500001,0.673576,0.080829,0.769917,0.061593,0.271408,0.018999,0.0,0.0,1.0,0.23,0.229808,0.043664,0.282244,0.064916
681,ZGOCeXx08cOyUY6O,pop,pop,pop,0.49995,0.25729,0.030875,0.769917,0.061593,0.271408,0.018999,0.925681,0.074054,1.0,0.23,0.229808,0.043664,0.177239,0.040765
682,3coayvvZZrTign4o,pop,pop,pop|female vocalists,0.499803,0.723357,0.086803,0.0,0.0,0.271408,0.018999,0.844315,0.067545,1.0,0.23,0.229808,0.043664,0.229532,0.052792
683,eBwkMiJR1YAxfa9f,pop,pop,pop|female vocalists,0.499754,0.65769,0.078923,0.563416,0.045073,0.271408,0.018999,0.378785,0.030303,1.0,0.23,0.229808,0.043664,0.229532,0.052792
684,wjs5IXJBdcuNZBlG,pop,pop|electronic,pop|dance|electronic,0.499647,0.341243,0.040949,0.769917,0.061593,0.0,0.0,0.523448,0.041876,1.0,0.23,0.307863,0.058494,0.290152,0.066735
685,EMHpFspjwdV3wM2a,pop,pop,pop|dance,0.499638,0.816576,0.097989,0.0,0.0,0.271408,0.018999,0.701215,0.056097,1.0,0.23,0.229808,0.043664,0.229952,0.052889
686,mty6Q1AoXNoHFm9V,pop,pop,pop|dance,0.499523,0.541443,0.064973,0.563416,0.045073,0.0,0.0,0.786548,0.062924,1.0,0.23,0.229808,0.043664,0.229952,0.052889
687,ZV1I0hRjARzR0hrZ,pop,pop,pop|female vocalists,0.499502,0.408643,0.049037,0.563416,0.045073,0.271408,0.018999,0.749215,0.059937,1.0,0.23,0.229808,0.043664,0.229532,0.052792
688,fPecLaTfPeHqIUq5,pop,pop,pop|dance|female vocalists,0.49943,0.80291,0.096349,0.0,0.0,0.271408,0.018999,0.568781,0.045502,1.0,0.23,0.229808,0.043664,0.282244,0.064916
689,lJoVJTuEpfknFCOb,rock,rock|classic rock,rock|classic rock,0.499321,0.788776,0.094653,0.769917,0.061593,0.271408,0.018999,0.0,0.0,0.619296,0.142438,0.494403,0.093937,0.381309,0.087701
690,XAFsg9GIqLRrRdsf,pop,pop,pop|dance,0.499319,0.54171,0.065005,0.563416,0.045073,0.271408,0.018999,0.546115,0.043689,1.0,0.23,0.229808,0.043664,0.229952,0.052889
691,Z5oRT3O6TGGc7bTV,pop,pop,pop|female vocalists|dance,0.499125,0.927624,0.111315,0.0,0.0,0.271408,0.018999,0.377885,0.030231,1.0,0.23,0.229808,0.043664,0.282244,0.064916
692,hfsYJrmML6vlI0Zl,rock,rock,rock,0.499061,0.927624,0.111315,0.563416,0.045073,0.271408,0.018999,0.876752,0.07014,0.619296,0.142438,0.302395,0.057455,0.233222,0.053641
693,gCQIfw3VYakZjELZ,pop,pop,pop|female vocalists,0.499056,0.948243,0.113789,0.0,0.0,0.271408,0.018999,0.497648,0.039812,1.0,0.23,0.229808,0.043664,0.229532,0.052792
694,JArAvqHfoqekU2RQ,pop,pop,pop,0.498975,0.807243,0.096869,0.103251,0.00826,0.271408,0.018999,0.755219,0.060418,1.0,0.23,0.229808,0.043664,0.177239,0.040765
695,WOadIvWF21LwUH0L,pop,pop|electronic,pop|dance|electronic,0.498955,0.65709,0.078851,0.0,0.0,0.271408,0.018999,0.573452,0.045876,1.0,0.23,0.307863,0.058494,0.290152,0.066735
696,rZP6xqxShCQd6IYm,pop,pop|electronic,pop|electronic,0.498761,0.423957,0.050875,0.103251,0.00826,0.271408,0.018999,0.969019,0.077522,1.0,0.23,0.307863,0.058494,0.23744,0.054611
697,i6eRQgNB2UlIVUSw,pop,pop,pop|dance|80s|female vocalists,0.498675,0.658424,0.079011,0.563416,0.045073,0.271408,0.018999,0.0,0.0,1.0,0.23,0.229808,0.043664,0.356209,0.081928
698,VLoNgi7XzAxZtBSm,pop,pop,pop,0.498671,0.743043,0.089165,0.0,0.0,0.271408,0.018999,0.950981,0.076078,1.0,0.23,0.229808,0.043664,0.177239,0.040765
699,TyKjPemXH7pnc17l,rock,rock|pop,rock|female vocalists|pop,0.498647,0.815224,0.097827,0.0,0.0,0.271408,0.018999,0.397885,0.031831,0.619296,0.142438,0.532203,0.101119,0.462754,0.106433
700,n0RDHRKiSFLaQUXv,pop,pop,pop,0.498626,0.529357,0.063523,0.769917,0.061593,0.271408,0.018999,0.501019,0.040082,1.0,0.23,0.229808,0.043664,0.177239,0.040765
701,yAXaBqKEX3xBzVKJ,pop,pop,pop|female vocalists,0.4986,0.67791,0.081349,0.0,0.0,0.271408,0.018999,0.897452,0.071796,1.0,0.23,0.229808,0.043664,0.229532,0.052792
702,eZNhgoDWuI1TJK6g,pop,pop|electronic,pop|electronic,0.498561,0.74211,0.089053,0.0,0.0,0.271408,0.018999,0.592552,0.047404,1.0,0.23,0.307863,0.058494,0.23744,0.054611
703,AUULRRX75fjodkmK,pop,pop,pop|female vocalists|dance,0.498416,0.0,0.0,0.769917,0.061593,0.271408,0.018999,0.990548,0.079244,1.0,0.23,0.229808,0.043664,0.282244,0.064916
704,TnyOYcJc2dxY5kjC,pop,pop,pop,0.498333,0.591957,0.071035,0.563416,0.045073,0.0,0.0,0.847448,0.067796,1.0,0.23,0.229808,0.043664,0.177239,0.040765
705,4ftxRHAzBr7eI2LM,pop,pop|electronic,pop|indie|electronic,0.498286,0.387843,0.046541,0.0,0.0,0.271408,0.018999,0.976781,0.078142,1.0,0.23,0.307863,0.058494,0.287434,0.06611
706,0m2XD2sbr00nYJKa,pop,pop,pop,0.49824,0.932624,0.111915,0.0,0.0,0.271408,0.018999,0.661215,0.052897,1.0,0.23,0.229808,0.043664,0.177239,0.040765
707,VWpSLG9I1Zp0NifI,pop,pop,pop|dance,0.498226,0.410376,0.049245,0.563416,0.045073,0.271408,0.018999,0.729452,0.058356,1.0,0.23,0.229808,0.043664,0.229952,0.052889
708,yPvn8CxnEYpyDMlK,pop,pop,pop|80s,0.498219,0.762843,0.091541,0.0,0.0,0.271408,0.018999,0.702981,0.056238,1.0,0.23,0.229808,0.043664,0.251205,0.057777
709,ugGCEmA2VdPU2Tb2,pop,pop,pop,0.498124,0.52951,0.063541,0.563416,0.045073,0.271408,0.018999,0.701019,0.056082,1.0,0.23,0.229808,0.043664,0.177239,0.040765
710,0XLHpCpo3FwyjQN8,pop,pop,pop,0.498113,0.875176,0.105021,0.103251,0.00826,0.271408,0.018999,0.642548,0.051404,1.0,0.23,0.229808,0.043664,0.177239,0.040765
711,DSyED6HBbPo2udNl,pop,pop,pop,0.497902,0.655824,0.078699,0.563416,0.045073,0.271408,0.018999,0.508781,0.040702,1.0,0.23,0.229808,0.043664,0.177239,0.040765
712,TaKdPec97u1C878K,pop,pop,pop|female vocalists,0.497849,0.86009,0.103211,0.0,0.0,0.271408,0.018999,0.614785,0.049183,1.0,0.23,0.229808,0.043664,0.229532,0.052792
713,kQYKOpACJ7CUOZVr,rock,rock|pop,rock|pop,0.497724,0.413376,0.049605,0.769917,0.061593,0.271408,0.018999,0.369548,0.029564,0.619296,0.142438,0.532203,0.101119,0.410462,0.094406
714,lDwbq4RP5PhQAV58,pop,pop,pop,0.49772,0.80651,0.096781,0.563416,0.045073,0.271408,0.018999,0.280481,0.022438,1.0,0.23,0.229808,0.043664,0.177239,0.040765
715,Nv0f9SU4aAgP0LFw,pop,pop,pop|dance,0.49759,0.87631,0.105157,0.0,0.0,0.271408,0.018999,0.586015,0.046881,1.0,0.23,0.229808,0.043664,0.229952,0.052889
716,58zke6zPnXEbpodU,pop,pop,pop,0.497568,0.992224,0.119067,0.563416,0.045073,0.271408,0.018999,0.0,0.0,1.0,0.23,0.229808,0.043664,0.177239,0.040765
717,JKKhlcHngEuPX7m1,pop,pop,pop|dance|female vocalists,0.497487,0.79029,0.094835,0.563416,0.045073,0.271408,0.018999,0.0,0.0,1.0,0.23,0.229808,0.043664,0.282244,0.064916
718,U003NP8GAkh58HKP,pop,pop,pop|80s,0.497468,0.711957,0.085435,0.769917,0.061593,0.271408,0.018999,0.0,0.0,1.0,0.23,0.229808,0.043664,0.251205,0.057777
719,pvqjPswxev2J59UW,pop,pop,pop,0.497361,0.741576,0.088989,0.103251,0.00826,0.271408,0.018999,0.833548,0.066684,1.0,0.23,0.229808,0.043664,0.177239,0.040765
720,UUxGSl6B6HpnAjvW,pop,pop,pop,0.497353,0.771176,0.092541,0.769917,0.061593,0.0,0.0,0.359881,0.02879,1.0,0.23,0.229808,0.043664,0.177239,0.040765
721,8snwCdaHaGdcOSZH,pop,pop,pop|dance|female vocalists,0.497132,0.602624,0.072315,0.563416,0.045073,0.0,0.0,0.514548,0.041164,1.0,0.23,0.229808,0.043664,0.282244,0.064916
722,mWRYwEnwBlxyDrHx,pop,pop|electronic,pop|female vocalists|electronic,0.497115,0.0,0.0,0.563416,0.045073,0.271408,0.018999,0.973885,0.077911,1.0,0.23,0.307863,0.058494,0.289732,0.066638
723,hRJyS2iQy3oE173z,classic rock,classic rock|rock,classic rock|rock,0.497029,0.0,0.0,0.563416,0.045073,0.271408,0.018999,0.610352,0.048828,0.880395,0.202491,0.494403,0.093937,0.381309,0.087701
724,G9KgLbqW82Ld65Me,pop,pop,pop,0.496882,0.978424,0.117411,0.563416,0.045073,0.271408,0.018999,0.012119,0.00097,1.0,0.23,0.229808,0.043664,0.177239,0.040765
725,cQBBnkenRJHemesq,pop,pop|electronic,pop|electronic|dance,0.496881,0.634843,0.076181,0.563416,0.045073,0.0,0.0,0.254981,0.020398,1.0,0.23,0.307863,0.058494,0.290152,0.066735
726,nVImptiNauT4f41z,pop,pop|electronic,pop|electronic|dance,0.49684,0.807024,0.096843,0.0,0.0,0.271408,0.018999,0.322115,0.025769,1.0,0.23,0.307863,0.058494,0.290152,0.066735
727,Pmz51sTPOVeA8c63,pop,pop,pop|female vocalists,0.49672,0.924357,0.110923,0.103251,0.00826,0.271408,0.018999,0.401019,0.032082,1.0,0.23,0.229808,0.043664,0.229532,0.052792
728,rnmOxlvA87MrxnHZ,pop,pop,pop,0.496714,0.804976,0.096597,0.563416,0.045073,0.0,0.0,0.507685,0.040615,1.0,0.23,0.229808,0.043664,0.177239,0.040765
729,gNioVLaEJFxkn1Wj,pop,pop,pop|80s|dance,0.496568,0.529224,0.063507,0.0,0.0,0.271408,0.018999,0.881215,0.070497,1.0,0.23,0.229808,0.043664,0.303917,0.069901
730,IuxPusyYqR6pgBVi,pop,pop,pop|80s,0.496322,0.987157,0.118459,0.0,0.0,0.271408,0.018999,0.342785,0.027423,1.0,0.23,0.229808,0.043664,0.251205,0.057777
731,ISKXt1C7cOZKCDUM,pop,pop,pop,0.496308,0.679576,0.081549,0.563416,0.045073,0.0,0.0,0.690715,0.055257,1.0,0.23,0.229808,0.043664,0.177239,0.040765
732,vfHukmRNazesVu1y,pop,pop,pop,0.496285,0.85649,0.102779,0.0,0.0,0.271408,0.018999,0.750981,0.060078,1.0,0.23,0.229808,0.043664,0.177239,0.040765
733,RnMjwXkW3Shletep,pop,pop|electronic,pop|electronic|dance|female vocalists,0.496269,0.541176,0.064941,0.563416,0.045073,0.271408,0.018999,0.0,0.0,1.0,0.23,0.307863,0.058494,0.342444,0.078762
734,Bm0Bi69ePaKNdI9d,pop,pop,pop,0.496214,0.999424,0.119931,0.0,0.0,0.271408,0.018999,0.535685,0.042855,1.0,0.23,0.229808,0.043664,0.177239,0.040765
735,E3E5ux5tiRrn3CeQ,pop,pop,pop|female vocalists,0.496125,0.74231,0.089077,0.769917,0.061593,0.271408,0.018999,0.0,0.0,1.0,0.23,0.229808,0.043664,0.229532,0.052792
736,uXGFCuAUSmYy5QdJ,pop,pop,pop|female vocalists,0.496109,0.739976,0.088797,0.0,0.0,0.271408,0.018999,0.773215,0.061857,1.0,0.23,0.229808,0.043664,0.229532,0.052792
737,ULJWgZcEgJWVJEuU,pop,pop|singer-songwriter,pop,0.496065,0.73991,0.088789,0.769917,0.061593,0.271408,0.018999,0.0,0.0,1.0,0.23,0.294309,0.055919,0.177239,0.040765
738,EGSKeMk8TrynBoDQ,rock,rock|pop,rock|80s|pop,0.495924,0.502976,0.060357,0.769917,0.061593,0.271408,0.018999,0.0,0.0,0.619296,0.142438,0.532203,0.101119,0.484427,0.111418
739,JdyiehhwrbftShMS,pop,pop,pop|female vocalists,0.495879,0.788357,0.094603,0.563416,0.045073,0.271408,0.018999,0.134352,0.010748,1.0,0.23,0.229808,0.043664,0.229532,0.052792
740,r8zvfcrpyDqMKVQ4,pop,pop|electronic,pop|electronic,0.49567,0.737443,0.088493,0.563416,0.045073,0.271408,0.018999,0.0,0.0,1.0,0.23,0.307863,0.058494,0.23744,0.054611
741,LiIUBbJ6X190E0O9,classic rock,classic rock|rock,classic rock|rock,0.495629,0.0,0.0,0.769917,0.061593,0.271408,0.018999,0.386352,0.030908,0.880395,0.202491,0.494403,0.093937,0.381309,0.087701
742,v1idbh47AmC5qXT0,pop,pop,pop|female vocalists|80s,0.495529,0.595576,0.071469,0.769917,0.061593,0.271408,0.018999,0.0,0.0,1.0,0.23,0.229808,0.043664,0.303497,0.069804
743,IVzvXJ3MI9vvMyuw,pop,pop,pop,0.495518,0.928157,0.111379,0.0,0.0,0.271408,0.018999,0.633885,0.050711,1.0,0.23,0.229808,0.043664,0.177239,0.040765
744,MwAyXU6uhRnbtlBF,pop,pop,pop,0.495432,0.99129,0.118955,0.0,0.0,0.271408,0.018999,0.538115,0.043049,1.0,0.23,0.229808,0.043664,0.177239,0.040765
745,JNI8XRC4yF01Ey25,pop,pop|electronic,pop|electronic,0.495315,0.85951,0.103141,0.0,0.0,0.271408,0.018999,0.375881,0.03007,1.0,0.23,0.307863,0.058494,0.23744,0.054611
746,pUuMeZzEklpCUpKt,pop,pop,pop|female vocalists,0.495293,0.873043,0.104765,0.563416,0.045073,0.271408,0.018999,0.0,0.0,1.0,0.23,0.229808,0.043664,0.229532,0.052792
747,0009fFIM1eYThaPg,pop,pop,pop|female vocalists|dance,0.495285,0.323424,0.038811,0.563416,0.045073,0.271408,0.018999,0.672781,0.053822,1.0,0.23,0.229808,0.043664,0.282244,0.064916
748,ZoaWVUnLtDfooOc5,pop,pop,pop|dance|female vocalists,0.494979,0.40691,0.048829,0.563416,0.045073,0.0,0.0,0.781215,0.062497,1.0,0.23,0.229808,0.043664,0.282244,0.064916
749,dEuJjNFpmGiioyZY,pop,pop,pop|80s|70s,0.494897,0.0,0.0,0.769917,0.061593,0.271408,0.018999,0.798548,0.063884,1.0,0.23,0.229808,0.043664,0.333728,0.076757
750,qbqcBp4zxyzZRywG,pop,pop,pop|female vocalists,0.4948,0.680176,0.081621,0.0,0.0,0.271408,0.018999,0.846548,0.067724,1.0,0.23,0.229808,0.043664,0.229532,0.052792
751,LgyYrae7q9zE3WBM,pop,pop|electronic,pop|dance|electronic|female vocalists,0.494776,0.278043,0.033365,0.0,0.0,0.271408,0.018999,0.939448,0.075156,1.0,0.23,0.307863,0.058494,0.342444,0.078762
752,fFjUvfWnP7AH13DE,pop,pop,pop|female vocalists,0.494763,0.724024,0.086883,0.0,0.0,0.271408,0.018999,0.780315,0.062425,1.0,0.23,0.229808,0.043664,0.229532,0.052792
753,9yL86olSMNL6HlQh,rock,rock|classic rock,rock|80s|classic rock|female vocalists,0.494689,0.0,0.0,0.563416,0.045073,0.271408,0.018999,0.968781,0.077502,0.619296,0.142438,0.494403,0.093937,0.507566,0.11674
754,gmOFFCzHgS8nLTia,classic rock,classic rock|rock,classic rock|rock,0.494617,0.573443,0.068813,0.0,0.0,0.271408,0.018999,0.283448,0.022676,0.880395,0.202491,0.494403,0.093937,0.381309,0.087701
755,HFvJ5FVWcG5z4yrR,rock,rock|singer-songwriter|pop,rock|pop,0.49457,0.444424,0.053331,0.103251,0.00826,0.271408,0.018999,0.797019,0.063762,0.619296,0.142438,0.596704,0.113374,0.410462,0.094406
756,Tn6wIzU7M1aGfP7E,pop,pop,pop|dance|female vocalists|80s,0.49441,0.81251,0.097501,0.0,0.0,0.271408,0.018999,0.278981,0.022318,1.0,0.23,0.229808,0.043664,0.356209,0.081928
757,wxVEuZVAL5A62d9D,rock,rock|classic rock,rock|classic rock,0.494364,0.607776,0.072933,0.0,0.0,0.271408,0.018999,0.979448,0.078356,0.619296,0.142438,0.494403,0.093937,0.381309,0.087701
758,CYZ1us9f5xWJgR1x,pop,pop,pop|indie,0.494205,0.45309,0.054371,0.769917,0.061593,0.0,0.0,0.653915,0.052313,1.0,0.23,0.229808,0.043664,0.227233,0.052264
759,w7lvpblSgOKtcqF8,pop,pop,pop,0.494116,0.925757,0.111091,0.563416,0.045073,0.271408,0.018999,0.056548,0.004524,1.0,0.23,0.229808,0.043664,0.177239,0.040765
760,pkY7ZgYgG5hRYeuU,pop,pop,pop|female vocalists|dance,0.493855,0.411376,0.049365,0.563416,0.045073,0.271408,0.018999,0.522981,0.041838,1.0,0.23,0.229808,0.043664,0.282244,0.064916
761,3VnPytb2C2s6Cejt,rock,rock|classic rock,rock|classic rock,0.493807,0.67231,0.080677,0.0,0.0,0.271408,0.018999,0.875685,0.070055,0.619296,0.142438,0.494403,0.093937,0.381309,0.087701
762,hR4QXQYDKumawhBj,pop,pop,pop|female vocalists,0.493763,0.80531,0.096637,0.0,0.0,0.271408,0.018999,0.645885,0.051671,1.0,0.23,0.229808,0.043664,0.229532,0.052792
763,cZLXN4cyb7de79TL,pop,pop,pop|female vocalists,0.493747,0.770357,0.092443,0.0,0.0,0.271408,0.018999,0.698115,0.055849,1.0,0.23,0.229808,0.043664,0.229532,0.052792
764,HkQ6yxSKSaSp8e5b,pop,pop,pop,0.493694,0.72029,0.086435,0.0,0.0,0.271408,0.018999,0.922885,0.073831,1.0,0.23,0.229808,0.043664,0.177239,0.040765
765,PqpmJc4ol8jvSJOF,pop,pop,pop,0.493632,0.92149,0.110579,0.0,0.0,0.271408,0.018999,0.620315,0.049625,1.0,0.23,0.229808,0.043664,0.177239,0.040765
766,kZ2htoFVk5z7nRRV,rock,rock|classic rock,rock|classic rock|80s,0.493611,0.599424,0.071931,0.769917,0.061593,0.271408,0.018999,0.0,0.0,0.619296,0.142438,0.494403,0.093937,0.455274,0.104713
767,lW8tADQazCyj0XeG,pop,pop,pop,0.49353,0.86611,0.103933,0.0,0.0,0.271408,0.018999,0.702115,0.056169,1.0,0.23,0.229808,0.043664,0.177239,0.040765
768,QkY5ITJB8L2ckucb,pop,pop,pop,0.493464,0.392224,0.047067,0.769917,0.061593,0.0,0.0,0.879685,0.070375,1.0,0.23,0.229808,0.043664,0.177239,0.040765
769,uP0cgUDlAEUVBRGj,pop,pop|singer-songwriter,pop,0.493346,0.92809,0.111371,0.0,0.0,0.271408,0.018999,0.453648,0.036292,1.0,0.23,0.294309,0.055919,0.177239,0.040765
770,PIf4JYnNX6tcNE5q,pop,pop,pop|80s|dance,0.493173,0.804176,0.096501,0.0,0.0,0.271408,0.018999,0.426352,0.034108,1.0,0.23,0.229808,0.043664,0.303917,0.069901
771,2D0ri1wZi7ewKiCS,pop,pop,pop,0.493119,0.675776,0.081093,0.563416,0.045073,0.0,0.0,0.656552,0.052524,1.0,0.23,0.229808,0.043664,0.177239,0.040765
772,o0WxXnDExrWqwGEc,pop,pop|electronic,pop|alternative|electronic,0.492982,0.071024,0.008523,0.563416,0.045073,0.271408,0.018999,0.765452,0.061236,1.0,0.23,0.307863,0.058494,0.307204,0.070657
773,epU5woIvtxh7x14t,pop,pop,pop,0.492959,0.803643,0.096437,0.0,0.0,0.271408,0.018999,0.788681,0.063094,1.0,0.23,0.229808,0.043664,0.177239,0.040765
774,N4NhrLihjitGAyPa,pop,pop,pop,0.492883,0.233976,0.028077,0.769917,0.061593,0.271408,0.018999,0.872315,0.069785,1.0,0.23,0.229808,0.043664,0.177239,0.040765
775,IkakSzJocuv4SfNq,pop,pop,pop,0.492875,0.808043,0.096965,0.0,0.0,0.271408,0.018999,0.781019,0.062482,1.0,0.23,0.229808,0.043664,0.177239,0.040765
776,haLdI9oIx6c6GEDt,pop,pop,pop|dance,0.492846,0.714176,0.085701,0.769917,0.061593,0.271408,0.018999,0.0,0.0,1.0,0.23,0.229808,0.043664,0.229952,0.052889
777,iJnQxLu2Qr2Eg9kU,pop,pop,pop,0.492719,0.738776,0.088653,0.0,0.0,0.271408,0.018999,0.882981,0.070638,1.0,0.23,0.229808,0.043664,0.177239,0.040765
778,wZ0p4OYnMpz2QNTQ,pop,pop|electronic,pop|dance|electronic,0.492717,0.41031,0.049237,0.0,0.0,0.271408,0.018999,0.865648,0.069252,1.0,0.23,0.307863,0.058494,0.290152,0.066735
779,sUHC8Pi3IiyErONV,pop,pop|electronic,pop|electronic|dance,0.492547,0.52369,0.062843,0.0,0.0,0.271408,0.018999,0.693452,0.055476,1.0,0.23,0.307863,0.058494,0.290152,0.066735
780,rZL9jXtTHHqJ49D7,rock,rock|pop,rock|pop,0.492385,0.870957,0.104515,0.0,0.0,0.271408,0.018999,0.386352,0.030908,0.619296,0.142438,0.532203,0.101119,0.410462,0.094406
781,lQs0oskdI6pfuWk5,pop,pop,pop|dance|female vocalists,0.492367,0.208643,0.025037,0.769917,0.061593,0.271408,0.018999,0.601981,0.048158,1.0,0.23,0.229808,0.043664,0.282244,0.064916
782,zJHVctRv5Cc6A6kj,pop,pop,pop|dance|female vocalists,0.492348,0.532443,0.063893,0.0,0.0,0.271408,0.018999,0.885952,0.070876,1.0,0.23,0.229808,0.043664,0.282244,0.064916
783,7OwexGS8HLGR1sS8,pop,pop|electronic,pop|dance|electronic,0.492263,0.610376,0.073245,0.0,0.0,0.271408,0.018999,0.559881,0.04479,1.0,0.23,0.307863,0.058494,0.290152,0.066735
784,8IEPaWxT4Iiaj2Dz,pop,pop|electronic,pop|electronic|dance,0.492207,0.40931,0.049117,0.0,0.0,0.271408,0.018999,0.860781,0.068862,1.0,0.23,0.307863,0.058494,0.290152,0.066735
