rank,track_id,lead_genre,matched_genres,matched_tags,final_score,tempo_similarity,tempo_contribution,key_similarity,key_contribution,mode_similarity,mode_contribution,duration_ms_similarity,duration_ms_contribution,lead_genre_similarity,lead_genre_contribution,genre_overlap_similarity,genre_overlap_contribution,tag_overlap_similarity,tag_overlap_contribution
1496,S5A1ttwM3zoXDboV,pop,pop|electronic,pop|electronic,0.46631,0.610443,0.113045,0.0,0.0,0.271408,0.017591,0.242785,0.017984,1.0,0.212963,0.307863,0.054161,0.23744,0.050566
1497,IvQubz96e1kD9Ggx,pop,pop|singer-songwriter,pop|female vocalists,0.466291,0.411776,0.076255,0.0,0.0,0.271408,0.017591,0.794115,0.058823,1.0,0.212963,0.294309,0.051777,0.229532,0.048882
1498,Rxc72mytgz1dKTab,rock,rock,rock,0.466236,0.67311,0.12465,0.769917,0.057031,0.0,0.0,0.672315,0.049801,0.619296,0.131887,0.302395,0.053199,0.233222,0.049668
1499,idRfT8nFLsPMhaO5,rock,rock|singer-songwriter,rock,0.466155,0.832243,0.154119,0.563416,0.041734,0.271408,0.017591,0.089215,0.006609,0.619296,0.131887,0.366896,0.064547,0.233222,0.049668
1500,QN5Fy9glrnN2wTyK,pop,pop|rock,pop|80s|rock,0.466117,0.124776,0.023107,0.0,0.0,0.271408,0.017591,0.211448,0.015663,1.0,0.212963,0.532203,0.093628,0.484427,0.103165
1501,iZDgAChdXjyJkyOc,pop,pop,pop|dance,0.466054,0.459824,0.085153,0.0,0.0,0.271408,0.017591,0.822785,0.060947,1.0,0.212963,0.229808,0.040429,0.229952,0.048971
1502,veUEECUyKTXl7Vy5,classic rock,classic rock|rock,classic rock|rock,0.466027,0.0,0.0,0.769917,0.057031,0.271408,0.017591,0.482352,0.03573,0.880395,0.187492,0.494403,0.086978,0.381309,0.081205
1503,ctHR1CdPCnUAhGHV,classic rock,classic rock|rock,classic rock|rock|80s,0.465951,0.0,0.0,0.769917,0.057031,0.271408,0.017591,0.268681,0.019902,0.880395,0.187492,0.494403,0.086978,0.455274,0.096957
1504,VT9sEQb5fOCDYgps,pop,pop,pop|80s,0.465889,0.538243,0.099675,0.563416,0.041734,0.271408,0.017591,0.0,0.0,1.0,0.212963,0.229808,0.040429,0.251205,0.053497
1505,IZxKICKH2XjSDUJC,pop,pop,pop,0.465866,0.540576,0.100107,0.769917,0.057031,0.271408,0.017591,0.0,0.0,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
1506,l37cVEDES82eQsD9,pop,pop,pop|dance|female vocalists,0.465746,0.480157,0.088918,0.0,0.0,0.271408,0.017591,0.617452,0.045737,1.0,0.212963,0.229808,0.040429,0.282244,0.060108
1507,uQJvDHV3y3qX6K7d,rock,rock|classic rock,rock|indie|classic rock|alternative,0.465715,0.56031,0.103761,0.0,0.0,0.271408,0.017591,0.253648,0.018789,0.619296,0.131887,0.494403,0.086978,0.501067,0.106709
1508,EKd5yiATeMk7ofWl,new wave,pop|rock,80s|pop|rock,0.465673,0.921043,0.170563,0.769917,0.057031,0.271408,0.017591,0.319881,0.023695,0.0,0.0,0.532203,0.093628,0.484427,0.103165
1509,51CdfGzlMK9oAoIy,rock,rock,rock|indie|alternative,0.46566,0.589624,0.10919,0.563416,0.041734,0.0,0.0,0.735448,0.054478,0.619296,0.131887,0.302395,0.053199,0.35298,0.075172
1510,2QjBaiCeX5bxuQm3,pop,pop|electronic,pop|electronic|female vocalists,0.465568,0.0,0.0,0.769917,0.057031,0.271408,0.017591,0.838619,0.06212,1.0,0.212963,0.307863,0.054161,0.289732,0.061702
1511,5sLjQQlohGWgfYZy,rock,rock,rock,0.465559,0.964643,0.178637,0.0,0.0,0.271408,0.017591,0.466785,0.034577,0.619296,0.131887,0.302395,0.053199,0.233222,0.049668
1512,FWciJU5JtqYHmCF5,pop,pop,pop|female vocalists,0.465508,0.363357,0.067288,0.769917,0.057031,0.271408,0.017591,0.287881,0.021324,1.0,0.212963,0.229808,0.040429,0.229532,0.048882
1513,wC5JU4QmrEzWjy0e,pop,pop,pop,0.465468,0.747243,0.138378,0.0,0.0,0.271408,0.017591,0.247881,0.018362,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
1514,DcEMV6Vaej8aBSJa,pop,pop|rock,pop|rock,0.465447,0.06009,0.011128,0.0,0.0,0.271408,0.017591,0.576781,0.042724,1.0,0.212963,0.532203,0.093628,0.410462,0.087413
1515,EOWBLISeOlE3pIXw,pop,pop,pop|dance|female vocalists,0.465418,0.716424,0.132671,0.0,0.0,0.271408,0.017591,0.022352,0.001656,1.0,0.212963,0.229808,0.040429,0.282244,0.060108
1516,bXmMuVgZH91i3vwl,pop,pop|rock,pop|rock,0.465303,0.0,0.0,0.563416,0.041734,0.271408,0.017591,0.161648,0.011974,1.0,0.212963,0.532203,0.093628,0.410462,0.087413
1517,cdU4raLxkAChxEE4,pop,pop,pop|dance,0.465192,0.54131,0.100242,0.0,0.0,0.271408,0.017591,0.607448,0.044996,1.0,0.212963,0.229808,0.040429,0.229952,0.048971
1518,AlAv5ix8xF7riXoL,pop,pop,pop|alternative,0.465152,0.53849,0.09972,0.0,0.0,0.271408,0.017591,0.564919,0.041846,1.0,0.212963,0.229808,0.040429,0.247004,0.052603
1519,izB1jjj3CGZ0BKdh,pop,pop,pop|indie,0.464883,0.744443,0.13786,0.103251,0.007648,0.271408,0.017591,0.0,0.0,1.0,0.212963,0.229808,0.040429,0.227233,0.048392
1520,GvBJ9WTkJA9Ix4Ln,rock,rock|alternative rock,rock,0.464638,0.92689,0.171646,0.0,0.0,0.271408,0.017591,0.444552,0.03293,0.619296,0.131887,0.346261,0.060916,0.233222,0.049668
1521,8FRtvOKGmvhiSygs,pop,pop,pop|80s|dance|female vocalists,0.464556,0.32769,0.060683,0.769917,0.057031,0.271408,0.017591,0.0,0.0,1.0,0.212963,0.229808,0.040429,0.356209,0.075859
1522,Gonrhug1u8LkBzDe,rock,rock|alternative rock,rock|alternative,0.46455,0.716043,0.1326,0.769917,0.057031,0.271408,0.017591,0.0,0.0,0.619296,0.131887,0.346261,0.060916,0.302986,0.064525
1523,YZFqop4bGDQoxTMQ,classic rock,classic rock|rock,classic rock|rock|70s,0.464464,0.05131,0.009502,0.0,0.0,0.271408,0.017591,0.865648,0.064122,0.880395,0.187492,0.494403,0.086978,0.463832,0.098779
1524,2ZL9CKS3yNUfTO8P,pop,pop|singer-songwriter,pop|female vocalists,0.464412,0.41131,0.076168,0.769917,0.057031,0.271408,0.017591,0.0,0.0,1.0,0.212963,0.294309,0.051777,0.229532,0.048882
1525,us3NvQSSimvwpMNa,pop,pop,pop|female vocalists,0.464348,0.73891,0.136835,0.103251,0.007648,0.271408,0.017591,0.0,0.0,1.0,0.212963,0.229808,0.040429,0.229532,0.048882
1526,aJr2lh3ZpCuR14RG,rock,rock|alternative rock,rock|alternative,0.464308,0.48049,0.08898,0.563416,0.041734,0.271408,0.017591,0.792119,0.058675,0.619296,0.131887,0.346261,0.060916,0.302986,0.064525
1527,ds4JldkkhUhcGETs,classic rock,classic rock|rock,classic rock|rock|80s,0.464293,0.105557,0.019548,0.0,0.0,0.271408,0.017591,0.752315,0.055727,0.880395,0.187492,0.494403,0.086978,0.455274,0.096957
1528,zSP6NXo2JFVHb6hY,pop,pop,pop|female vocalists,0.464141,0.64651,0.119724,0.0,0.0,0.271408,0.017591,0.331448,0.024552,1.0,0.212963,0.229808,0.040429,0.229532,0.048882
1529,SFjGmQkLjsGJJ88Y,pop,pop,pop|dance|female vocalists,0.46413,0.410443,0.076008,0.769917,0.057031,0.271408,0.017591,0.0,0.0,1.0,0.212963,0.229808,0.040429,0.282244,0.060108
1530,LOPb3Uf87LLCv6fT,rock,rock,rock|alternative|female vocalists,0.464029,0.592424,0.109708,0.769917,0.057031,0.271408,0.017591,0.255848,0.018952,0.619296,0.131887,0.302395,0.053199,0.355278,0.075661
1531,LxsRe1RZxpGFfUBG,pop,pop,pop,0.464008,0.592624,0.109745,0.0,0.0,0.271408,0.017591,0.614719,0.045535,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
1532,VRnlTCzamTGfMfJw,pop,pop|folk,pop|indie,0.463971,0.662424,0.122671,0.0,0.0,0.271408,0.017591,0.203448,0.01507,1.0,0.212963,0.268772,0.047284,0.227233,0.048392
1533,dCXow7UeOYUkCAlT,pop,pop,pop|female vocalists|dance,0.463885,0.60931,0.112835,0.0,0.0,0.271408,0.017591,0.269452,0.019959,1.0,0.212963,0.229808,0.040429,0.282244,0.060108
1534,jYiVgzeWcxpX0MXi,pop,pop,pop|dance|female vocalists,0.463851,0.60851,0.112687,0.0,0.0,0.271408,0.017591,0.270981,0.020073,1.0,0.212963,0.229808,0.040429,0.282244,0.060108
1535,b7wVlYqAO25OOhNN,classic rock,classic rock,classic rock|80s,0.463819,0.91811,0.17002,0.103251,0.007648,0.271408,0.017591,0.0,0.0,0.880395,0.187492,0.192008,0.033779,0.222052,0.047289
1536,F7oivDWbGkiCbszV,classic rock,classic rock|rock,classic rock|rock,0.463739,0.179443,0.03323,0.0,0.0,0.271408,0.017591,0.772781,0.057243,0.880395,0.187492,0.494403,0.086978,0.381309,0.081205
1537,RqJb2SSHSMDswH0W,pop,pop,pop|female vocalists|dance,0.463685,0.408043,0.075563,0.769917,0.057031,0.271408,0.017591,0.0,0.0,1.0,0.212963,0.229808,0.040429,0.282244,0.060108
1538,Dl8CO3MH8xemgdDk,pop,pop,pop,0.463653,0.741976,0.137403,0.0,0.0,0.271408,0.017591,0.236552,0.017522,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
1539,YMzwMqVK6Z0IHH1Q,pop,pop,pop|dance,0.463615,0.635376,0.117662,0.0,0.0,0.271408,0.017591,0.350981,0.025999,1.0,0.212963,0.229808,0.040429,0.229952,0.048971
1540,I1IGV7Wc1zHSOqUI,pop,pop,pop|80s,0.4636,0.71831,0.13302,0.0,0.0,0.271408,0.017591,0.082352,0.0061,1.0,0.212963,0.229808,0.040429,0.251205,0.053497
1541,ABjCGLplKkXkheW2,rock,rock,rock|indie,0.46355,0.927824,0.171819,0.0,0.0,0.271408,0.017591,0.387981,0.028739,0.619296,0.131887,0.302395,0.053199,0.283216,0.060315
1542,uJnSqpL12Yjjvj88,rock,rock|alternative rock,rock|alternative,0.463488,0.789957,0.146288,0.769917,0.057031,0.0,0.0,0.038352,0.002841,0.619296,0.131887,0.346261,0.060916,0.302986,0.064525
1543,rdDi3kRts74KxhGO,rock,rock,rock,0.463402,0.590624,0.109375,0.769917,0.057031,0.271408,0.017591,0.602785,0.044651,0.619296,0.131887,0.302395,0.053199,0.233222,0.049668
1544,kwVC7UCkaNUswXaw,rock,rock|alternative rock,rock,0.463369,0.78989,0.146276,0.769917,0.057031,0.271408,0.017591,0.0,0.0,0.619296,0.131887,0.346261,0.060916,0.233222,0.049668
1545,mvgHG6FOElY6Snd1,pop,pop,pop,0.463343,0.793624,0.146967,0.103251,0.007648,0.271408,0.017591,0.0,0.0,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
1546,rTjSJ87esMRQ139f,classic rock,classic rock|rock,classic rock|70s|rock,0.46331,0.224624,0.041597,0.0,0.0,0.271408,0.017591,0.416781,0.030873,0.880395,0.187492,0.494403,0.086978,0.463832,0.098779
1547,wocnvcwktHJV1lir,80s,classic rock|rock,80s|classic rock|rock,0.462988,0.82611,0.152983,0.769917,0.057031,0.271408,0.017591,0.694548,0.051448,0.0,0.0,0.494403,0.086978,0.455274,0.096957
1548,dMGf9j4CbbOcq4IL,pop,pop,pop|female vocalists,0.462888,0.544176,0.100773,0.0,0.0,0.271408,0.017591,0.570381,0.04225,1.0,0.212963,0.229808,0.040429,0.229532,0.048882
1549,tYUHo5rZUb1XmSHa,pop,pop,pop|female vocalists,0.462888,0.544176,0.100773,0.0,0.0,0.271408,0.017591,0.570381,0.04225,1.0,0.212963,0.229808,0.040429,0.229532,0.048882
1550,zNjTXOpEkK22Ps90,pop,pop,pop,0.462848,0.742243,0.137452,0.0,0.0,0.271408,0.017591,0.225019,0.016668,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
1551,XspOY1uDjDph8fJb,pop,pop,pop,0.462837,0.725557,0.134362,0.0,0.0,0.271408,0.017591,0.266581,0.019747,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
1552,NTpk1x5UFH1yBMvb,pop,pop,pop|dance,0.462817,0.543243,0.1006,0.0,0.0,0.271408,0.017591,0.570548,0.042263,1.0,0.212963,0.229808,0.040429,0.229952,0.048971
1553,3RMsdVpYg1f9C6ML,pop,pop,pop|dance|female vocalists,0.462757,0.27591,0.051094,0.563416,0.041734,0.271408,0.017591,0.524315,0.038838,1.0,0.212963,0.229808,0.040429,0.282244,0.060108
1554,u40rXc6z9kTHHoPs,rock,rock|alternative rock,rock|alternative,0.462757,0.634643,0.117526,0.0,0.0,0.271408,0.017591,0.949215,0.070312,0.619296,0.131887,0.346261,0.060916,0.302986,0.064525
1555,UNo8XHQHm0H8asCT,rock,rock|alternative rock,rock|alternative,0.462685,0.660557,0.122325,0.0,0.0,0.271408,0.017591,0.883448,0.065441,0.619296,0.131887,0.346261,0.060916,0.302986,0.064525
1556,dyM0J6pIouJcXXr4,pop,pop,pop,0.462671,0.590357,0.109325,0.563416,0.041734,0.0,0.0,0.276415,0.020475,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
1557,6tRWuK7iWbu3wkFf,pop,pop,pop,0.462655,0.605843,0.112193,0.563416,0.041734,0.271408,0.017591,0.0,0.0,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
1558,YFT5wIts3fPIgzkF,rock,rock,rock,0.462603,0.846376,0.156736,0.0,0.0,0.271408,0.017591,0.722548,0.053522,0.619296,0.131887,0.302395,0.053199,0.233222,0.049668
1559,37J86SZQwtRwogM1,rock,rock|alternative rock,rock|indie|alternative,0.462555,0.647776,0.119958,0.769917,0.057031,0.271408,0.017591,0.0,0.0,0.619296,0.131887,0.346261,0.060916,0.35298,0.075172
1560,EEsomuUGJboCWwvj,pop,pop,pop,0.462413,0.809976,0.149995,0.0,0.0,0.271408,0.017591,0.049815,0.00369,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
1561,jF5FDPeWboMKHhMX,pop,pop,pop,0.462413,0.809976,0.149995,0.0,0.0,0.271408,0.017591,0.049815,0.00369,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
1562,JoVoE1VMMQVfG9qC,classic rock,classic rock|rock|singer-songwriter,classic rock|female vocalists|rock,0.462388,0.07589,0.014054,0.103251,0.007648,0.0,0.0,0.844119,0.062527,0.880395,0.187492,0.558904,0.098326,0.433601,0.092341
1563,eufg3shWf1sFYmcU,rock,rock,rock|female vocalists,0.462363,0.67729,0.125424,0.0,0.0,0.271408,0.017591,0.991681,0.073458,0.619296,0.131887,0.302395,0.053199,0.285514,0.060804
1564,yJkrLQ299H3EPNnj,rock,rock|singer-songwriter|folk|classic rock,rock|classic rock,0.462297,0.462957,0.085733,0.0,0.0,0.271408,0.017591,0.549452,0.0407,0.619296,0.131887,0.597868,0.105181,0.381309,0.081205
1565,ZXHpUA908h8XBiyC,rock,rock,rock,0.462255,0.85969,0.159202,0.0,0.0,0.271408,0.017591,0.684552,0.050708,0.619296,0.131887,0.302395,0.053199,0.233222,0.049668
1566,6xYqzGFNNsHPeKEa,classic rock,classic rock|rock,classic rock|rock,0.462211,0.435376,0.080625,0.0,0.0,0.271408,0.017591,0.112315,0.00832,0.880395,0.187492,0.494403,0.086978,0.381309,0.081205
1567,o2zuWmcltsOrFXvr,60s,rock|classic rock,rock|classic rock,0.462149,0.940443,0.174156,0.563416,0.041734,0.271408,0.017591,0.816552,0.060485,0.0,0.0,0.494403,0.086978,0.381309,0.081205
1568,KAgQCcoVb17EdYFr,pop,pop,pop,0.462043,0.80751,0.149539,0.0,0.0,0.271408,0.017591,0.050981,0.003776,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
1569,1c8V9kNLFhMAWdrZ,rock,rock,rock|indie|alternative,0.462007,0.47971,0.088835,0.563416,0.041734,0.271408,0.017591,0.723448,0.053589,0.619296,0.131887,0.302395,0.053199,0.35298,0.075172
1570,OjpOR5vvLHpRCBl4,pop,pop,pop,0.461989,0.74251,0.137502,0.103251,0.007648,0.0,0.0,0.346981,0.025702,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
1571,LxaeMHdszJpKM6ft,rock,rock|alternative rock,rock|alternative,0.461981,0.869824,0.161078,0.0,0.0,0.271408,0.017591,0.350785,0.025984,0.619296,0.131887,0.346261,0.060916,0.302986,0.064525
1572,R3EnTmVm5H3SERkQ,rock,rock|alternative rock,rock|alternative,0.461981,0.92609,0.171498,0.0,0.0,0.271408,0.017591,0.210115,0.015564,0.619296,0.131887,0.346261,0.060916,0.302986,0.064525
1573,dsUN39ATy6i9heYT,pop,pop,pop|dance,0.46197,0.42649,0.07898,0.0,0.0,0.271408,0.017591,0.850981,0.063036,1.0,0.212963,0.229808,0.040429,0.229952,0.048971
1574,WEkiUghEbv6bvLqL,rock,rock|classic rock|pop,rock|classic rock|pop,0.461962,0.0,0.0,0.769917,0.057031,0.271408,0.017591,0.122785,0.009095,0.619296,0.131887,0.724211,0.127408,0.558548,0.11895
1575,HVitb9Vjo4B7ll83,rock,rock|pop,rock|pop|female vocalists,0.461891,0.34131,0.063205,0.769917,0.057031,0.271408,0.017591,0.0,0.0,0.619296,0.131887,0.532203,0.093628,0.462754,0.098549
1576,DJooVjvlTdY4Y3WB,pop,pop,pop|70s,0.461839,0.287443,0.05323,0.769917,0.057031,0.271408,0.017591,0.341215,0.025275,1.0,0.212963,0.229808,0.040429,0.259763,0.05532
1577,1xPfYOXdkJ9v4A5c,rock,rock,rock|indie|alternative,0.461794,0.852376,0.157847,0.0,0.0,0.271408,0.017591,0.352319,0.026098,0.619296,0.131887,0.302395,0.053199,0.35298,0.075172
1578,o0WxXnDExrWqwGEc,pop,pop|electronic,pop|alternative|electronic,0.461725,0.071024,0.013153,0.563416,0.041734,0.271408,0.017591,0.765452,0.0567,1.0,0.212963,0.307863,0.054161,0.307204,0.065423
1579,7Dkf53p6FTNmvBj4,rock,rock|pop,rock|80s|70s|pop,0.461649,0.431824,0.079967,0.0,0.0,0.271408,0.017591,0.240781,0.017836,0.619296,0.131887,0.532203,0.093628,0.566951,0.12074
1580,yjrCMYX9r14ajqdV,rock,rock,rock|80s,0.46162,0.957157,0.177251,0.0,0.0,0.271408,0.017591,0.219685,0.016273,0.619296,0.131887,0.302395,0.053199,0.307187,0.065419
1581,4pVnBhlIFSZk3BMc,pop,pop|rock,pop|rock,0.461509,0.13269,0.024572,0.0,0.0,0.271408,0.017591,0.342115,0.025342,1.0,0.212963,0.532203,0.093628,0.410462,0.087413
1582,AUULRRX75fjodkmK,pop,pop,pop|female vocalists|dance,0.461496,0.0,0.0,0.769917,0.057031,0.271408,0.017591,0.990548,0.073374,1.0,0.212963,0.229808,0.040429,0.282244,0.060108
1583,1rVbujQMTqrcGnTM,rock,rock|alternative rock,rock|indie|alternative,0.461491,0.559376,0.103588,0.0,0.0,0.271408,0.017591,0.976552,0.072337,0.619296,0.131887,0.346261,0.060916,0.35298,0.075172
1584,q59vBFq6xRNnxyje,pop,pop,pop|dance|80s,0.461486,0.454757,0.084214,0.0,0.0,0.271408,0.017591,0.561148,0.041566,1.0,0.212963,0.229808,0.040429,0.303917,0.064723
1585,tWn9NFhOueuiBFxu,pop,pop,pop|female vocalists,0.461453,0.726757,0.134584,0.0,0.0,0.271408,0.017591,0.094548,0.007004,1.0,0.212963,0.229808,0.040429,0.229532,0.048882
1586,VvLzHqy4DyvZoWiR,pop,pop,pop|female vocalists,0.461358,0.54171,0.100317,0.0,0.0,0.271408,0.017591,0.555881,0.041176,1.0,0.212963,0.229808,0.040429,0.229532,0.048882
1587,Kad34wNNu6jEj8B1,pop,pop|electronic,pop|electronic|female vocalists,0.461351,0.258757,0.047918,0.563416,0.041734,0.0,0.0,0.578785,0.042873,1.0,0.212963,0.307863,0.054161,0.289732,0.061702
1588,48luPDUPh9QPhaPB,pop,pop|folk,pop|female vocalists,0.461308,0.459357,0.085066,0.0,0.0,0.271408,0.017591,0.668552,0.049522,1.0,0.212963,0.268772,0.047284,0.229532,0.048882
1589,tecON02DYeSrxsgw,rock,rock|alternative rock,rock|alternative,0.461292,0.438824,0.081264,0.769917,0.057031,0.271408,0.017591,0.649048,0.048078,0.619296,0.131887,0.346261,0.060916,0.302986,0.064525
1590,0nxABy0zdWy8z2qr,pop,pop,pop,0.461148,0.718357,0.133029,0.0,0.0,0.271408,0.017591,0.261781,0.019391,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
1591,H5sswSzX7cXzUFpm,pop,pop,pop|female vocalists,0.461076,0.721243,0.133563,0.103251,0.007648,0.271408,0.017591,0.0,0.0,1.0,0.212963,0.229808,0.040429,0.229532,0.048882
1592,PKW5aYJzXLQ4C3Cu,pop,pop,pop,0.461055,0.81551,0.15102,0.0,0.0,0.271408,0.017591,0.017648,0.001307,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
1593,p9fH9iqeFOcQdjs4,pop,pop,pop|dance,0.461035,0.45789,0.084794,0.0,0.0,0.271408,0.017591,0.759881,0.056287,1.0,0.212963,0.229808,0.040429,0.229952,0.048971
1594,0NrlrPdfndyaKNaj,pop,pop,pop|female vocalists,0.460891,0.536176,0.099292,0.563416,0.041734,0.271408,0.017591,0.0,0.0,1.0,0.212963,0.229808,0.040429,0.229532,0.048882
1595,JEf9nAH4JJju1PFY,classic rock,classic rock|rock,classic rock|70s|rock,0.460858,0.0,0.0,0.769917,0.057031,0.271408,0.017591,0.175319,0.012987,0.880395,0.187492,0.494403,0.086978,0.463832,0.098779
1596,xVJR5C1MeLDlcKxj,pop,pop,pop|female vocalists,0.460661,0.625776,0.115884,0.0,0.0,0.271408,0.017591,0.336315,0.024912,1.0,0.212963,0.229808,0.040429,0.229532,0.048882
1597,bqVZguCLnE6l1OO6,pop,pop,pop|80s|female vocalists,0.460619,0.260957,0.048325,0.563416,0.041734,0.0,0.0,0.709215,0.052534,1.0,0.212963,0.229808,0.040429,0.303497,0.064634
1598,YN9aQ5QTtVnKnmUs,rock,rock|singer-songwriter,rock|indie|female vocalists,0.460604,0.560043,0.103712,0.0,0.0,0.271408,0.017591,0.964119,0.071416,0.619296,0.131887,0.366896,0.064547,0.335508,0.071451
1599,bbDyqkFVAS5rGZOL,pop,pop,pop|female vocalists|alternative,0.460576,0.66331,0.122835,0.0,0.0,0.271408,0.017591,0.040752,0.003019,1.0,0.212963,0.229808,0.040429,0.299296,0.063739
1600,KhAwPAb5HxUxe2SJ,classic rock,classic rock|rock,classic rock|rock|80s,0.460505,0.37189,0.068868,0.0,0.0,0.271408,0.017591,0.035352,0.002619,0.880395,0.187492,0.494403,0.086978,0.455274,0.096957
1601,nlcFlHdj6iqSFk7l,classic rock,classic rock|rock,classic rock|rock|80s,0.460499,0.188024,0.034819,0.103251,0.007648,0.271408,0.017591,0.391685,0.029014,0.880395,0.187492,0.494403,0.086978,0.455274,0.096957
1602,NUxWTk6ohSPlx53F,pop,pop,pop|female vocalists,0.460469,0.739776,0.136995,0.0,0.0,0.271408,0.017591,0.048715,0.003609,1.0,0.212963,0.229808,0.040429,0.229532,0.048882
1603,Cn9Ykopz41RYxtgQ,pop,pop,pop|indie|alternative,0.460425,0.58149,0.107683,0.0,0.0,0.271408,0.017591,0.249881,0.01851,1.0,0.212963,0.229808,0.040429,0.296997,0.063249
1604,mWRYwEnwBlxyDrHx,pop,pop|electronic,pop|female vocalists|electronic,0.460291,0.0,0.0,0.563416,0.041734,0.271408,0.017591,0.973885,0.07214,1.0,0.212963,0.307863,0.054161,0.289732,0.061702
1605,T0oHOguSciW7gOsa,pop,pop,pop,0.460269,0.592957,0.109807,0.563416,0.041734,0.271408,0.017591,0.0,0.0,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
1606,gN3HJyEplNIpIQ22,pop,pop,pop,0.460269,0.592957,0.109807,0.563416,0.041734,0.271408,0.017591,0.0,0.0,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
1607,iepDdH7m5jQJfOSj,pop,pop,pop|female vocalists|dance,0.460243,0.41391,0.07665,0.0,0.0,0.271408,0.017591,0.708781,0.052502,1.0,0.212963,0.229808,0.040429,0.282244,0.060108
1608,hRJyS2iQy3oE173z,classic rock,classic rock|rock,classic rock|rock,0.460211,0.0,0.0,0.563416,0.041734,0.271408,0.017591,0.610352,0.045211,0.880395,0.187492,0.494403,0.086978,0.381309,0.081205
1609,8L9eBKlVyBnybFXZ,classic rock,classic rock|rock,classic rock|rock,0.460097,0.22751,0.042131,0.0,0.0,0.271408,0.017591,0.603448,0.0447,0.880395,0.187492,0.494403,0.086978,0.381309,0.081205
1610,fmrIYeClUKcyG793,pop,pop,pop,0.46009,0.539976,0.099995,0.0,0.0,0.271408,0.017591,0.693452,0.051367,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
1611,HPMuefThVardlDEs,pop,pop,pop|female vocalists,0.460019,0.540176,0.100032,0.0,0.0,0.271408,0.017591,0.541648,0.040122,1.0,0.212963,0.229808,0.040429,0.229532,0.048882
1612,YoysTYhR5XC9zrDm,rock,rock,rock|female vocalists,0.460008,0.94671,0.175316,0.0,0.0,0.271408,0.017591,0.286352,0.021211,0.619296,0.131887,0.302395,0.053199,0.285514,0.060804
1613,P3BxOdnW3KX7KlEz,classic rock,classic rock|rock,classic rock|rock,0.45991,0.15991,0.029613,0.769917,0.057031,0.271408,0.017591,0.0,0.0,0.880395,0.187492,0.494403,0.086978,0.381309,0.081205
1614,YmLo1yXCUb0IU6ir,pop,pop,pop,0.459674,0.762357,0.141177,0.0,0.0,0.271408,0.017591,0.131881,0.009769,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
1615,fz3pngY2x3jrQGNF,pop,pop,pop|80s,0.45948,0.61891,0.114613,0.0,0.0,0.271408,0.017591,0.275219,0.020387,1.0,0.212963,0.229808,0.040429,0.251205,0.053497
1616,AhzneFpAF16EyP0K,pop,pop,pop,0.459233,0.74051,0.137131,0.0,0.0,0.271408,0.017591,0.180552,0.013374,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
1617,gx00VfP88DhBU6o5,pop,pop,pop|female vocalists,0.459144,0.41171,0.076243,0.0,0.0,0.271408,0.017591,0.850981,0.063036,1.0,0.212963,0.229808,0.040429,0.229532,0.048882
1618,mmmVNGrj0mehBcm8,rock,rock|pop,rock|pop|80s|female vocalists,0.459111,0.184824,0.034227,0.769917,0.057031,0.271408,0.017591,0.141019,0.010446,0.619296,0.131887,0.532203,0.093628,0.536719,0.114301
1619,hYfHLUct8zkR1zF9,rock,rock|classic rock,rock|classic rock|80s,0.459088,0.67149,0.12435,0.0,0.0,0.271408,0.017591,0.017885,0.001325,0.619296,0.131887,0.494403,0.086978,0.455274,0.096957
1620,1eRJe4uYM5s0c8um,pop,pop,pop|80s,0.459086,0.128224,0.023745,0.563416,0.041734,0.271408,0.017591,0.933215,0.069127,1.0,0.212963,0.229808,0.040429,0.251205,0.053497
1621,W6MOfl1POwsVidhe,pop,pop|electronic,pop|electronic,0.459022,0.27731,0.051354,0.769917,0.057031,0.0,0.0,0.444781,0.032947,1.0,0.212963,0.307863,0.054161,0.23744,0.050566
1622,x3eBFkhjnQcfeAPw,pop,pop,pop,0.458977,0.184757,0.034214,0.769917,0.057031,0.271408,0.017591,0.796552,0.059004,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
