event_id,track_id,interaction_type,signal_source,seed_rank,interaction_count,preference_weight,effective_weight,lead_genre,top_tag,candidate_playcount_sum,candidate_listener_rows
ds001_seed_000614,P3MZCfoi4JWzokb7,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000616,P9BJCvt3ZG5yvwUj,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000619,PJCZM1so3O1xzQPH,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000621,PNCk430EphSIu8SZ,history,ds001_seed_table,10,10,1.0,1.0,alternative rock,alternative rock,0,0
ds001_seed_000623,PUYZUpYzEthdwEvi,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000624,PXb8wknMMVnZIH5Y,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000625,PZ0I3ImGGaAHmkbl,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000629,PtG5OhrNtUfA6Y79,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000630,Pxblyncfo5ClcUp0,history,ds001_seed_table,10,10,1.0,1.0,rock,70s,0,0
ds001_seed_000631,Q1oTOnLE5amD98Cd,history,ds001_seed_table,10,10,1.0,1.0,rock,80s,0,0
ds001_seed_000632,Q3FW5IETfMGskjPT,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000633,Q5Fb3uRzmF6yl5Zz,history,ds001_seed_table,10,10,1.0,1.0,new age,new age,0,0
ds001_seed_000634,Q83ngwYg6Drv80ri,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000635,Q91NrXXiGSPTWDdu,history,ds001_seed_table,10,10,1.0,1.0,soul,soul,0,0
ds001_seed_000637,QD02SqPKXfKAe5FL,history,ds001_seed_table,10,10,1.0,1.0,celtic,celtic,0,0
ds001_seed_000640,QFA3FvjuWLVBCN5s,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000642,QIE5e1bkbXuyAuIm,history,ds001_seed_table,10,10,1.0,1.0,rock,female vocalists,0,0
ds001_seed_000645,QVwdXpB3mFZBrFJW,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000658,Quveq93FRogaIiwe,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000662,QwwoUTL1jcHrqkoI,history,ds001_seed_table,10,10,1.0,1.0,grunge,grunge,0,0
ds001_seed_000664,R2TuEF0CZq3yKFNX,history,ds001_seed_table,10,10,1.0,1.0,pop,80s,0,0
ds001_seed_000668,RDSe2zxAz5GJ8ew6,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000670,RIWGCZlzPjvydBeL,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000676,RWeCZUJwmT9r3Qel,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000677,RaMVsVrYfjR1VKTY,history,ds001_seed_table,10,10,1.0,1.0,pop,80s,0,0
ds001_seed_000683,Rp5ZCsn6L593gJCM,history,ds001_seed_table,10,10,1.0,1.0,new age,new age,0,0
ds001_seed_000688,S01uSlziY1RoPJQG,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000689,S0ZdEgJ91XPmD4V3,history,ds001_seed_table,10,10,1.0,1.0,hard rock,hard rock,0,0
ds001_seed_000694,SGNa3kLR3hIEve4g,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000695,SHts9gG3F21q8NFM,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000699,SUNSLfCfrkaJ7PjB,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000701,SZ53GwXdOy31pbX8,history,ds001_seed_table,10,10,1.0,1.0,pop,80s,0,0
ds001_seed_000705,ScQ6a3JKJOK7dCXS,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000707,ShmVa17OUlFjJVoN,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000709,SoqnVpsc4L1Vs7by,history,ds001_seed_table,10,10,1.0,1.0,pop,80s,0,0
ds001_seed_000710,SqPg5jnGa6IQS4Np,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000717,T0Iwo4dZe1SXAxC7,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000721,TFJ0shYYxSGQ7upE,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000724,TMzBUvMfpp6qdSZp,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000725,TNBg5W535z2TZsY8,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000726,TQsgajoeotNyGbw5,history,ds001_seed_table,10,10,1.0,1.0,soul,soul,0,0
ds001_seed_000728,TVRFBgmM41Q8aj4D,history,ds001_seed_table,10,10,1.0,1.0,progressive rock,progressive rock,0,0
ds001_seed_000729,TYoYVKiQpzhvcatl,history,ds001_seed_table,10,10,1.0,1.0,rap,rap,0,0
ds001_seed_000732,Tje1781OvskLhq2i,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000733,Tm7zEHxLErB7umLf,history,ds001_seed_table,10,10,1.0,1.0,country,country,0,0
ds001_seed_000736,Ttlz5iR3Ji5eX1v8,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000739,TzhcSaqNHoUUFhac,history,ds001_seed_table,10,10,1.0,1.0,soundtrack,piano,0,0
ds001_seed_000743,U4e8rqiQVjl0MhdM,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000744,U4yu3HzCz9FEvfPF,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000748,UDrgtRTaAbVXnPdu,history,ds001_seed_table,10,10,1.0,1.0,progressive rock,progressive rock,0,0
ds001_seed_000753,UVddhadC0wVHF98N,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000756,UfbVlJMpLlDxgKfP,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000757,UjOc8TIc2flBGu0i,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000760,Uo0Hmtjkmb506Gol,history,ds001_seed_table,10,10,1.0,1.0,progressive rock,progressive rock,0,0
ds001_seed_000763,UuHmYC46LcxTJptN,history,ds001_seed_table,10,10,1.0,1.0,pop,dance,0,0
ds001_seed_000764,UuQwGlAbndGv7wzM,history,ds001_seed_table,10,10,1.0,1.0,pop,instrumental,0,0
ds001_seed_000767,V20O7YVV1aWduy7C,history,ds001_seed_table,10,10,1.0,1.0,contemporary classical,piano,0,0
ds001_seed_000768,V26KnVh7vKxmvIOX,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000769,V3ZyCmdEkvxoT3Gp,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000771,V8NizzOsiYjTMuAC,history,ds001_seed_table,10,10,1.0,1.0,classical,classical,0,0
ds001_seed_000772,V8iUw2kfEJpyCCty,history,ds001_seed_table,10,10,1.0,1.0,pop,80s,0,0
ds001_seed_000777,VEgCJYWOWbeX7FGT,history,ds001_seed_table,10,10,1.0,1.0,disco,80s,0,0
ds001_seed_000780,VN4Sbtc9f2dxE10Q,history,ds001_seed_table,10,10,1.0,1.0,rock,80s,0,0
ds001_seed_000781,VNLPt5JJKlywaw8B,history,ds001_seed_table,10,10,1.0,1.0,rock,female vocalists,0,0
ds001_seed_000782,VOOUpIPgI0zBYdBt,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000784,VOvH0CtK8gTZ3eFl,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000793,Vg73PlhQIHWk9siZ,history,ds001_seed_table,10,10,1.0,1.0,singer-songwriter,italian,0,0
ds001_seed_000795,VjL805nl0oHFzqSt,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000796,VqB5Al84NIPafpvH,history,ds001_seed_table,10,10,1.0,1.0,new wave,new wave,0,0
ds001_seed_000798,Vuf34cKeKEqHfToT,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000800,VwAF15Wo2ywh5knL,history,ds001_seed_table,10,10,1.0,1.0,progressive rock,progressive rock,0,0
ds001_seed_000802,VyMYTELRNuJNOKVC,history,ds001_seed_table,10,10,1.0,1.0,progressive rock,progressive rock,0,0
ds001_seed_000803,VzHIvgqRHbhogDkG,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000805,W5S8trfUVhH1LnAX,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000807,WAFIWIziIPINi0MC,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000810,WGm8CU7iWc7j9Kzf,history,ds001_seed_table,10,10,1.0,1.0,rock,80s,0,0
ds001_seed_000811,WHgbIvxwK9gplQAB,history,ds001_seed_table,10,10,1.0,1.0,new age,new age,0,0
ds001_seed_000813,WL6bac8wwWK7sSwJ,history,ds001_seed_table,10,10,1.0,1.0,progressive rock,progressive rock,0,0
ds001_seed_000817,Wal4FW7naMJHHoTt,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000819,We26ipRdsWvkWM8y,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000821,Wj5TFxtZOtqnhoir,history,ds001_seed_table,10,10,1.0,1.0,new wave,new wave,0,0
ds001_seed_000822,WkLvoSOw5CpTmM3E,history,ds001_seed_table,10,10,1.0,1.0,new wave,80s,0,0
ds001_seed_000823,WpHF8a1KPN8Tmuji,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000826,X0c3QrGbEg27Nhky,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000828,XBuMvy1ypmwAluhy,history,ds001_seed_table,10,10,1.0,1.0,pop,italian,0,0
ds001_seed_000829,XE7kgLHDY80ifZmU,history,ds001_seed_table,10,10,1.0,1.0,new age,new age,0,0
ds001_seed_000830,XJTQOwZB7pPs8UGQ,history,ds001_seed_table,10,10,1.0,1.0,opera,opera,0,0
ds001_seed_000832,XM1UU5bVtIerYGHk,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000836,XSJyafhagXyCcxZ3,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000837,XU1Y4RPCXIiSLYO3,history,ds001_seed_table,10,10,1.0,1.0,pop,cover,0,0
ds001_seed_000838,XWhDHvJ2HQEDiQja,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000839,XaGOlFGac9K3So1C,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000840,Xb2hM65vVEGzBn6y,history,ds001_seed_table,10,10,1.0,1.0,pop,dance,0,0
ds001_seed_000844,XoB08R2Ak0m5iuan,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000846,XsWkrl7dkqytg10B,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000847,Y1k787b0BxYP5Whh,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000851,YAYCRAf48YQzhugg,history,ds001_seed_table,10,10,1.0,1.0,rock,female vocalists,0,0
ds001_seed_000853,YG7fVjmvpRYBc4pl,history,ds001_seed_table,10,10,1.0,1.0,progressive rock,progressive rock,0,0
ds001_seed_000854,YLJvTxUeLrjnRCsv,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000855,YRIriINcCfCrZ6ly,history,ds001_seed_table,10,10,1.0,1.0,rock,90s,0,0
ds001_seed_000863,Yk16YxYhqZjAh5xI,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000865,YsUEwqICVRKS195v,history,ds001_seed_table,10,10,1.0,1.0,soul,soul,0,0
ds001_seed_000866,YtdJBitL4j56TeYg,history,ds001_seed_table,10,10,1.0,1.0,pop,dance,0,0
ds001_seed_000867,YxrxVUXDkYcqqyta,history,ds001_seed_table,10,10,1.0,1.0,new age,new age,0,0
ds001_seed_000868,Z8rvaQETzAn67i2Q,history,ds001_seed_table,10,10,1.0,1.0,pop,80s,0,0
ds001_seed_000872,ZR4UokUqcWBT4ERU,history,ds001_seed_table,10,10,1.0,1.0,pop,dance,0,0
ds001_seed_000874,ZSrqQSlARXhTTJ8K,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000875,ZVJh2E3R7IY63P9o,history,ds001_seed_table,10,10,1.0,1.0,pop,80s,0,0
ds001_seed_000879,ZdoEKFwVBg8SapQt,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000882,Zob8BRkZPw5ZkA8p,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000890,a7H7YYecffIX2ltL,history,ds001_seed_table,10,10,1.0,1.0,pop,60s,0,0
ds001_seed_000891,a81rOZ4LCdSBmx1u,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000897,aG4QGyujm7swLiZq,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000898,aH8uWpJw6UUtgoNz,history,ds001_seed_table,10,10,1.0,1.0,progressive rock,progressive rock,0,0
ds001_seed_000899,aHJDhcSy2JblpsUQ,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000900,aV5kSMqwLzJe8olj,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000901,aVxOEjmQR4ACAaqX,history,ds001_seed_table,10,10,1.0,1.0,jazz,jazz,0,0
ds001_seed_000906,afInln4CmQR2tbNt,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000909,atOL8raqpPtjLXya,history,ds001_seed_table,10,10,1.0,1.0,jazz,jazz,0,0
ds001_seed_000913,b1zUVHW2rTsC0niU,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000914,b40UEzLLMMdExPmE,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000915,b4f4SM1JzP3mjN5H,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000921,bLG7xmUzU5DMjCeG,history,ds001_seed_table,10,10,1.0,1.0,new wave,new wave,0,0
ds001_seed_000924,bSjOGc5oXr4gjHlS,history,ds001_seed_table,10,10,1.0,1.0,funk,funk,0,0
ds001_seed_000925,bU2Ot5VcJbb6V2uE,history,ds001_seed_table,10,10,1.0,1.0,soft rock,soft rock,0,0
ds001_seed_000928,baOEZg0gs4MfMy1l,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000932,bdUeLHdmVR5Z15Pn,history,ds001_seed_table,10,10,1.0,1.0,pop,italian,0,0
ds001_seed_000935,bgjGfey9ZNx120LA,history,ds001_seed_table,10,10,1.0,1.0,blues,blues,0,0
ds001_seed_000937,bi2ntfaXOa4scZuR,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000938,bn2v1XZjvZ4DCVgm,history,ds001_seed_table,10,10,1.0,1.0,rap,dance,0,0
ds001_seed_000941,bt3cLnYEkzcJvO9Q,history,ds001_seed_table,10,10,1.0,1.0,classic rock,jazz rock,0,0
ds001_seed_000942,btm0P0AGqFkstF1Y,history,ds001_seed_table,10,10,1.0,1.0,classical,classical,0,0
ds001_seed_000943,bxUfHSuBQlg21APj,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000950,c4gs53izaLq1owoY,history,ds001_seed_table,10,10,1.0,1.0,ambient,ambient,0,0
ds001_seed_000951,c4psIjL0xUY4Jyvg,history,ds001_seed_table,10,10,1.0,1.0,rock,female vocalists,0,0
ds001_seed_000953,c7F2vTPw0vlVidnT,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000955,c8wRJu5JHVR0N5yu,history,ds001_seed_table,10,10,1.0,1.0,hard rock,hard rock,0,0
ds001_seed_000956,c9I6gyKgENn7bD5D,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000957,cAjUXYSiXrYlwZ2W,history,ds001_seed_table,10,10,1.0,1.0,pop,80s,0,0
ds001_seed_000962,cIumHIXk6DsErTuG,history,ds001_seed_table,10,10,1.0,1.0,new age,new age,0,0
ds001_seed_000964,cPxhljA8rCeIz2NQ,history,ds001_seed_table,10,10,1.0,1.0,new wave,new wave,0,0
ds001_seed_000969,cYN5wDIJMcncJX8V,history,ds001_seed_table,10,10,1.0,1.0,rock,80s,0,0
ds001_seed_000970,cZMVCaMBFU7pY3WG,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000972,cdddOLsGOPjufphK,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000974,cqa8KYsDmsGdJQ73,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000975,cr3lIXwkkXiMAfHI,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_000976,cveeL0JcHZ2HkWJq,history,ds001_seed_table,10,10,1.0,1.0,classical,classical,0,0
ds001_seed_000980,d84wE9kCZGlkhr93,history,ds001_seed_table,10,10,1.0,1.0,classic rock,70s,0,0
ds001_seed_000981,dBDGWf06sWOmFFMg,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000982,dH77BneQXfLdLRHP,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000984,dUynupOTXqhDkrJe,history,ds001_seed_table,10,10,1.0,1.0,latin,bella questa,0,0
ds001_seed_000987,dcEWQMn5xiTUZPix,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_000990,dnpayh2n6S5hbEqT,history,ds001_seed_table,10,10,1.0,1.0,rock,80s,0,0
ds001_seed_000993,dv1r49qWV1haZtYv,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000996,e0b1TEfDS7fw1EVY,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_000997,e3Kllw69wNYATbuM,history,ds001_seed_table,10,10,1.0,1.0,pop,italian,0,0
ds001_seed_001001,e98AmnGlnVfAJhKM,history,ds001_seed_table,10,10,1.0,1.0,pop,80s,0,0
ds001_seed_001003,eDU4F1HSTCfJHN53,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_001007,eJR66vaXCtJZj9R3,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_001009,eRdC9AuRWY4Y9rWx,history,ds001_seed_table,10,10,1.0,1.0,rockabilly,50s,0,0
ds001_seed_001010,eWJkdrJDNm0LBqqe,history,ds001_seed_table,10,10,1.0,1.0,pop,italian,0,0
ds001_seed_001013,edioHpaAIzCdwvO6,history,ds001_seed_table,10,10,1.0,1.0,hard rock,hard rock,0,0
ds001_seed_001014,edlSXuGQagrwQYef,history,ds001_seed_table,10,10,1.0,1.0,classical,guitar,0,0
ds001_seed_001017,enVQ68PozVLKKHU9,history,ds001_seed_table,10,10,1.0,1.0,new wave,80s,0,0
ds001_seed_001020,ex2ujyjk85ss8tj5,history,ds001_seed_table,10,10,1.0,1.0,classical,classical,0,0
ds001_seed_001022,f0KiTNtBSITC9Otf,history,ds001_seed_table,10,10,1.0,1.0,progressive rock,progressive rock,0,0
ds001_seed_001023,f2qlG0hVFGVztCkX,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_001025,f87VuyyZBMlzKCEu,history,ds001_seed_table,10,10,1.0,1.0,new wave,80s,0,0
ds001_seed_001028,fA9xe9jJclzBQ2on,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_001030,fGqo4w2qgX1lQXGW,history,ds001_seed_table,10,10,1.0,1.0,pop,dance,0,0
ds001_seed_001035,fNsY2OMOedj3xFAg,history,ds001_seed_table,10,10,1.0,1.0,classic rock,80s,0,0
ds001_seed_001037,fQWO6a4zWkiLY1ro,history,ds001_seed_table,10,10,1.0,1.0,rock,female vocalists,0,0
ds001_seed_001039,faPyGyrJB09U4hSG,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_001040,fcsxlzLLCPwAWWIb,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_001042,fdaRnqfa98DzQf2y,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_001046,fpNGoMJLkWqtynzc,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_001047,fraglE0va6B3zUwB,history,ds001_seed_table,10,10,1.0,1.0,pop,80s,0,0
ds001_seed_001050,fu5G8MSVo6B2kJTl,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_001052,g3Kl7g5NpyI30KPg,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_001055,gD8uvsWwDz1jDyMI,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_001058,gGGitD0WNAk2X4BD,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_001060,gIEVydkHBBDjtLY7,history,ds001_seed_table,10,10,1.0,1.0,electronic,dance,0,0
ds001_seed_001065,gRkm55cJ29Xq20uW,history,ds001_seed_table,10,10,1.0,1.0,opera,opera,0,0
ds001_seed_001067,gSrrAaQtdylV5W3W,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_001068,gX7Wjq4qPvzzqp96,history,ds001_seed_table,10,10,1.0,1.0,rock,alternative,0,0
ds001_seed_001069,gYxWozyzUYjYWISO,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_001071,gdeTYTJe9KtwU4n5,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_001075,gljnpe8gsuV3aDeV,history,ds001_seed_table,10,10,1.0,1.0,rock,80s,0,0
ds001_seed_001081,guGAkQP5N7iCbiK3,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_001084,h1xTBLpiGKq8cqoy,history,ds001_seed_table,10,10,1.0,1.0,progressive rock,progressive rock,0,0
ds001_seed_001086,h6dQBnaiYqmwZTg4,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_001088,hBD11aY5GFaUYcO0,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_001090,hEfxg3GVS1p0WNhm,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_001093,hINpkUcjm3m4f59A,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_001097,hKElxMyzEVpytG4E,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_001099,hS27cZAld1wArG7v,history,ds001_seed_table,10,10,1.0,1.0,pop,hip-hop,0,0
ds001_seed_001102,hYcPrcOJthmkW0jq,history,ds001_seed_table,10,10,1.0,1.0,classic rock,oldies,0,0
ds001_seed_001104,heY99KW2XlTIDSiB,history,ds001_seed_table,10,10,1.0,1.0,new wave,80s,0,0
ds001_seed_001105,hf3qeQHyim46KiON,history,ds001_seed_table,10,10,1.0,1.0,pop,80s,0,0
ds001_seed_001106,hhkU2qQVQOQcNU2i,history,ds001_seed_table,10,10,1.0,1.0,pop,oldies,0,0
ds001_seed_001108,hpyEQBnM9pz9tI26,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_001110,i6Tg83bEvPZm70jY,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_001113,iAJLP3Rn6HkqOOzK,history,ds001_seed_table,10,10,1.0,1.0,rock,female vocalists,0,0
ds001_seed_001117,iVel9kBoVDsFxKwy,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_001120,ifo65YZSbr8P4zmL,history,ds001_seed_table,10,10,1.0,1.0,new age,80s,0,0
ds001_seed_001126,iwuFFK3eEwn4IjvJ,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_001128,ixhvaUg1y9jXfHmZ,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_001129,iy7e6b5n23MfllKs,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_001130,iyxR4AfKyiCqC8i2,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_001131,j2REZcQ4PJO7AEu7,history,ds001_seed_table,10,10,1.0,1.0,blues,blues,0,0
ds001_seed_001132,jAPMdAqXQLH0dBIP,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_001133,jBOLClw3V2438DVp,history,ds001_seed_table,10,10,1.0,1.0,progressive rock,progressive rock,0,0
ds001_seed_001134,jFHmd4RUEI5uy9aE,history,ds001_seed_table,10,10,1.0,1.0,pop,kitsch,0,0
ds001_seed_001139,jUeURUaan2IRVurY,history,ds001_seed_table,10,10,1.0,1.0,new wave,80s,0,0
ds001_seed_001140,jXqfzBMzQlds8yMo,history,ds001_seed_table,10,10,1.0,1.0,pop,pop,0,0
ds001_seed_001141,jY6XGKx5QnaMA0N9,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_001144,jg7e521iSq9lSQSe,history,ds001_seed_table,10,10,1.0,1.0,pop,80s,0,0
ds001_seed_001148,jo8NxdzvnHt7aeTb,history,ds001_seed_table,10,10,1.0,1.0,pop,italian,0,0
ds001_seed_001149,joEeCQUg52g3FYdj,history,ds001_seed_table,10,10,1.0,1.0,glam rock,glam rock,0,0
ds001_seed_001153,jzSbt8Lar16htzKG,history,ds001_seed_table,10,10,1.0,1.0,latin,latin,0,0
ds001_seed_001161,kOwZWuCU6HAO67Ik,history,ds001_seed_table,10,10,1.0,1.0,funk,funk,0,0
ds001_seed_001162,kP2AZZBQ7mhyOpKw,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_001165,kVxKsWSirpof2iET,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_001169,kdtKm9nNsq3kwmyD,history,ds001_seed_table,10,10,1.0,1.0,classic rock,classic rock,0,0
ds001_seed_001171,ki0XZDpBDL8y8GvT,history,ds001_seed_table,10,10,1.0,1.0,nu metal,nu metal,0,0
ds001_seed_001173,kjN5QSqcBq1VETXC,history,ds001_seed_table,10,10,1.0,1.0,pop,80s,0,0
ds001_seed_001175,kx5t5aYAp1xKt417,history,ds001_seed_table,10,10,1.0,1.0,rock,rock,0,0
ds001_seed_001180,lBTOLqMF95ciHfJC,history,ds001_seed_table,10,10,1.0,1.0,hard rock,hard rock,0,0
